l0_x,l1_x,l2_x,l3_x,l4_x,l5_x,l6_x,l7_x,l8_x,l9_x,l10_x,l11_x,l12_x,l13_x,l14_x,l15_x,l16_x,l17_x,l18_x,l19_x,l20_x,l21_x,l22_x,l23_x,l24_x,l25_x,l26_x,l27_x,l28_x,l29_x,l30_x,l31_x,l32_x,l33_x,l34_x,l35_x,l36_x,l37_x,l38_x,l39_x,l40_x,l41_x,l42_x,l43_x,l44_x,l45_x,l46_x,l47_x,l48_x,l49_x,l50_x,l51_x,l52_x,l53_x,l54_x,l55_x,l56_x,l57_x,l58_x,l59_x,l60_x,l61_x,l62_x,l63_x,l64_x,l65_x,l66_x,l67_x,l0_y,l1_y,l2_y,l3_y,l4_y,l5_y,l6_y,l7_y,l8_y,l9_y,l10_y,l11_y,l12_y,l13_y,l14_y,l15_y,l16_y,l17_y,l18_y,l19_y,l20_y,l21_y,l22_y,l23_y,l24_y,l25_y,l26_y,l27_y,l28_y,l29_y,l30_y,l31_y,l32_y,l33_y,l34_y,l35_y,l36_y,l37_y,l38_y,l39_y,l40_y,l41_y,l42_y,l43_y,l44_y,l45_y,l46_y,l47_y,l48_y,l49_y,l50_y,l51_y,l52_y,l53_y,l54_y,l55_y,l56_y,l57_y,l58_y,l59_y,l60_y,l61_y,l62_y,l63_y,l64_y,l65_y,l66_y,l67_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
423.561,427.097,433.223,442.175,456.511,476.662,499.1,526.288,560.305,595.245,625.168,650.872,670.669,681.919,686.021,687.948,688.202,434.1,444.491,466.456,491.42,515.318,570.125,596.228,621.887,646.837,663.981,545.345,546.268,547.011,547.862,518.282,534.478,551.748,568.937,584.582,461.983,476.18,493.389,510.248,494.149,477.224,587.034,604.051,621.647,636.823,622.948,605.621,497.589,518.532,538.657,555.345,574.407,597.852,620.715,599.745,577.493,557.172,539.596,519.146,505.997,539.018,556.052,575.566,612.436,575.105,555.606,538.512,290.956,326.309,360.51,394.083,426.271,456.024,482.232,502.95,507.636,499.765,477.891,449.855,417.536,381.866,344.598,307.029,268.964,269.832,249.944,240.703,241.031,246.746,241.287,230.434,226.83,233.093,250.091,275.505,301.902,328.331,355.299,368.551,374.348,378.835,371.55,364.563,288.804,280.492,278.884,285.104,289.858,292.118,278.679,269.315,268.663,273.953,279.58,280.544,413.945,407.939,404.642,407.187,401.725,401.607,403.752,421.375,431.217,435.035,434.455,428.551,415.439,415.622,416.45,412.509,406.349,414.224,418.091,417.102,6.95829,-2.45596,406.716,0.12487,0.074016,-0.0745322
430.435,433.738,439.508,448.117,462.577,482.977,505.393,532.224,565.733,600.178,629.874,655.829,676.271,688.24,692.786,694.851,695.154,441.313,451.919,474.422,499.817,523.996,579.351,605.839,631.804,656.727,672.979,554.076,554.941,555.665,556.492,525.965,542.297,559.621,576.857,592.506,469.854,484.196,501.477,518.221,502.103,485.072,595.074,611.972,629.573,644.566,630.75,613.462,504.095,525.533,545.913,562.972,582.531,605.705,627.807,607.347,585.335,564.576,546.58,525.903,512.552,546.146,563.562,583.567,619.618,583.121,563.153,545.65,290.058,325.738,360.401,394.359,426.685,456.311,482.442,503.228,508.141,500.56,478.674,450.944,419.049,383.588,346.334,308.85,270.871,269.065,249.039,239.758,240.314,246.421,241.73,231.177,228.004,235.148,252.951,275.988,302.4,328.817,355.747,368.604,374.545,379.221,372.082,365.24,287.832,279.558,278.172,284.737,289.214,291.257,279.234,269.955,269.523,275.081,280.438,281.215,413.455,407.717,404.661,407.393,402.035,402.003,404.257,421.682,431.513,435.243,434.415,428.151,415.039,415.675,416.696,412.818,406.814,414.338,418.165,416.951,10.7584,-2.3043,406.902,0.121563,0.0708245,-0.0646216
436.608,439.689,445.434,454.207,468.991,489.503,511.65,538.277,571.767,605.918,635.291,660.813,681.162,693.505,698.792,701.513,702.363,449.471,460.531,483.224,508.736,532.895,588.224,614.435,640.174,664.915,680.856,562.889,563.723,564.412,565.172,533.618,550.186,567.771,585.216,601.039,478.468,493.046,510.189,526.884,510.784,493.831,603.098,620.036,637.484,652.376,638.537,621.376,510.613,532.626,553.43,570.632,590.407,613.557,635.499,615.002,592.974,572.079,553.905,532.893,519.171,553.521,571.092,591.287,627.316,590.923,570.794,553.11,287.709,323.579,358.497,392.738,425.34,455.404,482.078,503.104,508.324,501.21,479.677,452.213,420.586,385.668,348.686,311.278,273.282,267.549,247.617,238.557,239.576,246.251,242.068,231.404,228.272,235.517,253.513,275.775,302.548,329.285,356.508,368.453,374.661,379.632,372.51,365.638,286.635,278.767,277.563,284.04,288.239,290.136,279.354,270.453,270.158,275.673,280.802,281.385,412.959,407.664,404.869,407.784,402.621,402.704,404.987,422.424,432.197,435.802,434.733,428.101,414.746,415.828,417.049,413.308,407.58,414.961,418.648,417.225,14.5812,-2.22538,406.423,0.127534,0.0661668,-0.0539938
443.804,446.735,451.956,460.08,474.388,494.825,516.927,543.861,577.51,611.874,641.373,667.144,687.891,700.664,706.368,709.521,710.815,457.668,469.543,492.864,518.716,543.066,597.127,623.66,649.432,674.032,689.757,571.994,572.722,573.314,573.983,541.648,558.231,575.783,593.247,609.002,486.423,500.98,518.083,534.417,518.451,501.656,612.528,629.233,646.523,661.05,647.297,630.42,517.44,540.05,560.948,578.119,597.873,620.826,642.307,621.944,599.894,579.106,560.914,539.919,526.066,560.808,578.405,598.532,634.236,598.104,578.049,560.353,287.692,323.059,357.373,391.228,423.757,454.114,481.314,503.247,508.977,502.013,480.286,452.851,421.357,386.582,349.74,312.58,274.924,265.807,246.145,237.427,238.689,245.619,242.351,232.133,229.629,237.14,255.055,275.682,302.635,329.593,357.029,368.168,374.72,380.01,373.085,366.328,285.494,277.761,276.733,283.213,287.417,289.028,279.338,270.99,271.027,276.731,281.517,281.775,412.522,407.428,405.166,408.226,403.33,403.433,406.028,423.129,432.544,435.881,434.571,427.797,414.411,416.003,417.412,413.846,408.476,415.483,418.978,417.36,18.5469,-2.17784,407.948,0.128428,0.0689793,-0.04273
450.922,453.432,458.368,466.114,479.932,499.79,521.633,548.451,582.088,616.125,645.459,671.178,692.475,706.132,712.958,717.139,719.226,466.26,478.749,502.405,528.485,552.986,607.064,633.327,658.893,683.302,698.94,581.684,582.301,582.761,583.234,549.983,566.659,584.292,601.772,617.565,495.577,510.513,527.748,544.294,528.094,511.097,621.336,638.316,655.686,670.301,656.406,639.378,524.118,547.256,568.569,585.758,605.653,628.435,649.599,629.302,607.347,586.498,568.228,546.915,532.836,568.16,585.801,606.014,641.555,605.778,585.659,567.862,285.98,321.528,355.956,389.885,422.428,453.019,480.577,502.889,509.405,503.776,483.606,457.322,426.378,391.806,354.73,317.184,279.1,264.339,244.64,236.175,237.738,245.059,242.873,233.1,231.137,239.036,257.248,275.639,302.771,329.826,357.355,367.972,374.759,380.33,373.704,367.323,284.209,276.614,275.868,282.79,286.602,288.015,280.545,272.266,272.614,278.697,283.249,283.218,411.637,406.986,404.981,408.4,403.919,404.675,407.713,424.686,433.773,436.675,434.978,427.622,413.681,415.742,417.533,414.403,409.997,416.537,419.57,417.554,22.4284,-1.86989,406.02,0.121356,0.0636765,-0.0223183
457.968,460.311,464.983,472.298,485.795,505.197,526.432,552.719,586.79,621.615,651.716,677.738,698.829,712.135,719.088,723.795,726.531,474.719,488.116,512.155,538.348,562.955,618.299,644.552,669.839,693.66,708.449,591.743,591.911,591.965,592.049,558.278,574.886,592.389,609.888,625.61,504.523,519.679,536.92,553.222,537.012,520.032,630.861,647.828,665.15,679.509,665.55,648.644,530.637,554.479,576.219,593.275,613.153,635.765,656.747,636.252,614.281,593.536,575.366,553.771,539.318,575.684,593.194,613.382,648.653,613.156,593.083,575.428,284.295,320.096,354.964,389.223,422.015,452.628,479.994,502.623,509.845,504.873,484.918,458.879,428.31,394.594,358.763,322.482,285.556,262.277,243.034,234.893,236.872,244.685,243.286,234.019,232.601,240.715,258.897,275.544,302.894,330.11,357.793,367.891,374.979,380.911,374.583,368.305,283.102,275.695,275.163,282.162,285.798,286.944,281.001,273.225,273.875,280.326,284.395,283.977,411.062,406.857,405.419,408.986,404.761,405.692,408.915,425.378,434.157,436.858,434.994,427.409,413.251,416.174,418.123,415.177,411.192,416.903,419.783,417.643,26.4298,-1.68246,405.962,0.109892,0.0616375,-0.0040283
464.933,466.463,470.38,477.013,489.755,508.824,530.66,557.866,592.25,626.716,656.01,681.43,702.686,716.687,724.612,730.122,733.356,483.569,497.608,522.049,548.403,573.012,627.957,653.963,678.957,702.295,716.657,601.041,601.199,601.225,601.189,566.582,583.091,600.437,617.678,633.15,512.793,528.095,545.401,561.862,545.51,528.471,639.397,656.667,673.938,688.06,674.231,657.312,537.577,561.38,582.898,600.046,620.032,642.039,661.837,642.089,620.624,599.842,581.573,560.325,546.369,582.028,599.665,619.888,653.887,619.728,599.626,581.813,282.746,317.918,352.108,386.138,419.127,450.554,479.09,502.661,510.646,506.373,487.235,462.036,432.064,398.658,362.613,325.891,288.568,260.356,241.32,233.721,236.207,244.394,244.013,235.16,234.21,242.766,261.089,275.707,303.072,330.334,358.058,367.674,374.964,381.149,375.339,369.544,281.711,274.531,274.299,281.713,285.029,285.922,282.122,274.562,275.565,282.291,286.236,285.486,410.809,406.7,405.483,409.472,405.711,407.539,411.697,427.44,435.455,437.63,435.272,427.255,413.046,416.209,418.584,416.153,413.595,418.165,420.571,417.978,29.9687,-1.42979,404.447,0.106436,0.0541435,0.0167987
471.585,472.607,475.898,481.897,494.162,512.609,533.872,560.719,595.352,630.358,660.242,686.289,707.974,722.289,730.607,736.535,740.205,491.897,506.286,531.261,558.157,582.998,636.935,663.101,688.359,711.538,724.974,610.061,609.945,609.706,609.37,573.972,590.539,607.838,625.054,640.499,521.49,537.018,554.268,570.553,554.263,537.264,647.637,664.951,682.143,696.059,682.206,665.369,542.935,567.568,589.616,606.719,626.818,648.811,668.365,648.434,626.814,606.006,587.712,566.107,551.714,588.461,606.087,626.38,660.443,626.239,606.075,588.235,280.856,315.881,349.85,383.643,416.517,448.092,477.062,501.672,510.657,506.956,487.796,462.466,432.389,399.082,363.366,327.189,290.313,258.601,239.549,232.152,235.298,244.474,245.073,236.179,235.642,245.077,264.152,276.214,303.588,330.808,358.487,367.422,375.063,381.582,376.057,370.547,280.208,273.3,273.421,281.111,284.063,284.634,283.077,275.827,277.147,284.134,287.736,286.682,409.294,406.12,405.554,409.883,406.495,408.414,412.464,428.616,436.561,438.369,435.576,426.729,411.825,416.18,418.909,416.838,414.342,419.399,421.427,418.399,33.4414,-1.3537,403.833,0.117914,0.05175,0.0338175
477.625,478.17,480.922,486.147,497.818,516.054,537.036,564.409,599.071,633.707,663.54,689.446,711.443,726.319,735.272,741.885,746.341,499.682,514.801,540.1,566.848,591.44,645.836,671.664,696.133,718.613,731.787,618.135,617.837,617.384,616.792,580.864,597.418,614.534,631.727,647.111,529.454,544.983,562.258,577.908,561.843,544.932,655.82,672.598,689.754,703.106,689.728,673.133,548.41,573.472,595.475,612.884,633.272,654.919,673.72,654.352,633.03,612.002,593.414,571.79,557.367,594.13,612.09,632.638,665.867,632.594,612.185,594,278.739,313.997,347.912,381.566,414.714,446.813,476.39,501.487,510.727,507.703,489.194,464.531,434.818,401.579,365.96,329.926,293.218,256.963,238.031,231.201,234.765,244.183,246.236,237.897,237.744,246.744,265.341,276.714,303.996,331.204,358.849,367.268,375.176,381.998,376.602,371.19,279.153,272.16,272.616,280.784,283.677,283.774,284.395,277.24,278.673,286.191,289.604,288.365,408.788,405.534,405.369,409.961,407.008,409.099,413.995,428.877,436.171,437.596,434.572,425.901,411.377,416.002,419.035,417.308,415.652,419.454,421.154,417.867,37.024,-1.25201,408.168,0.115419,0.0456409,0.0514601
483.1,483.101,485.358,490.246,501.628,519.291,539.895,566.057,601.198,637.152,668.164,694.924,716.674,731.054,739.957,746.618,751.066,505.857,521.758,547.556,574.725,599.569,653.692,679.76,704.567,726.643,738.493,625.543,624.596,623.635,622.598,585.942,602.526,619.655,636.875,652.213,535.418,551.521,568.964,584.848,568.391,551.134,661.699,679.391,696.664,710.033,696.312,679.385,552.347,577.713,600.162,617.48,638.157,659.616,678.128,658.495,637.174,615.889,597.319,575.557,561.073,598.695,616.55,637.384,670.133,637.396,616.653,598.574,275.826,311.602,346.38,380.74,414.322,446.211,475.392,500.547,510.438,507.489,488.066,462.704,432.791,400.164,366.29,332.462,297.799,254.601,236.293,229.676,233.82,244.263,247.054,239.388,239.668,249.617,268.733,277.368,304.438,331.311,358.591,367.382,375.376,382.405,377.518,372.418,277.718,271.068,271.949,280.808,283.055,282.888,285.968,278.887,280.754,288.675,291.79,290.162,407.443,404.925,405.088,410.06,407.31,409.825,414.634,429.255,436.739,438.082,434.78,425.413,410.183,415.927,419.255,417.852,416.203,419.806,421.433,417.878,39.2776,-1.18619,403.436,0.119986,0.0494615,0.0662613
487.856,487.265,488.927,493.159,503.915,521.074,541.48,567.642,602.917,639.029,670.205,697.12,719.035,733.683,743.033,750.279,755.22,511.597,527.93,553.763,580.786,605.542,660.182,686.123,710.619,732.309,743.706,631.408,630.111,628.816,627.43,590.383,606.854,623.881,641.089,656.383,541.152,557.338,574.678,590.421,573.981,556.821,666.812,684.588,701.724,714.965,701.17,684.374,555.565,581.253,603.943,621.039,641.531,662.766,681.064,661.325,640.071,619.017,600.626,578.747,564.24,602.289,619.946,640.56,673.081,640.594,620.084,602.201,273.372,309.353,344.453,379.131,412.983,445.225,474.687,500.17,510.716,508.448,489.654,464.691,435.1,402.639,368.853,335.007,300.327,252.861,234.9,228.662,233.251,244.027,247.815,240.733,241.434,251.574,270.694,277.523,304.742,331.763,359.209,367.123,375.382,382.731,378.128,373.251,276.508,270.37,271.53,280.416,282.354,281.913,286.761,280.253,282.433,290.374,293.192,291.24,406.585,404.453,405.055,410.279,407.856,410.772,415.867,430.415,437.506,438.491,434.943,425.207,409.49,415.903,419.472,418.414,417.368,420.315,421.586,417.822,41.3018,-1.03796,403.028,0.118016,0.0493843,0.0830588
491.652,490.588,491.775,495.533,505.713,522.172,542.09,567.808,603.173,639.706,671.184,698.542,720.595,735.506,745.353,753.075,758.352,516.015,532.848,559.011,586.258,611.059,664.427,690.513,715.158,736.831,747.792,635.985,634.254,632.566,630.799,593.161,609.601,626.684,644.009,659.352,545.329,561.743,579.092,594.81,578.271,561.01,670.529,688.682,705.743,718.903,705,688.162,557.695,583.545,606.395,623.119,643.371,664.216,682.278,662.376,641.282,620.535,602.445,580.622,566.262,604.555,621.867,642.21,674.311,642.201,621.962,604.42,271.793,307.846,343.192,378.126,412.117,444.433,473.988,499.582,510.657,508.826,490.256,465.217,435.667,403.449,370.157,336.84,302.585,251.721,233.877,227.843,232.79,244.036,248.344,241.774,242.827,253.496,273.102,277.533,304.819,331.88,359.37,366.707,375.21,382.863,378.614,373.978,275.358,269.616,271.084,280.297,281.805,281.145,287.455,281.185,283.67,291.788,294.422,292.176,406.219,404.307,405.103,410.549,408.372,411.843,417.3,431.508,438.128,438.796,435.055,425.107,409.212,415.867,419.642,418.918,418.669,420.891,421.883,417.951,42.5844,-0.941577,401.575,0.114957,0.0499502,0.0979253
494.456,492.876,493.406,496.418,506.202,522.663,542.211,567.931,603.056,639.433,671.137,698.769,721.234,736.586,746.653,754.641,760.351,519.692,536.725,562.968,589.982,614.442,668.302,694.318,718.568,739.836,750.262,639.274,637.206,635.16,633.034,595.332,611.565,628.371,645.767,661.14,548.683,564.9,582.094,597.08,580.85,563.881,674.207,691.682,708.578,721.167,707.61,691.167,558.999,584.961,607.735,624.384,644.473,665.269,683.042,663.1,641.834,621.279,603.259,581.598,567.549,605.752,623.02,643.181,675.137,643.005,622.931,605.442,269.879,306.149,341.538,376.432,410.738,443.414,473.17,499.203,510.585,509.083,490.667,465.976,436.783,404.741,371.523,338.107,303.803,250.465,232.774,227.141,232.54,244.099,249.544,243.263,244.629,255.111,274.485,278.271,305.557,332.667,360.212,366.486,375.401,383.391,379.244,374.562,274.604,268.842,270.508,279.786,281.372,280.332,288.217,282.244,284.865,293.28,295.628,293.203,405.524,403.798,405.213,410.858,409.014,412.392,418.25,432.416,438.806,439.141,435.134,424.815,408.566,415.893,419.871,419.394,419.503,421.957,422.669,418.511,43.9614,-0.812297,405.722,0.12151,0.0492823,0.110794
496.077,494.123,494.209,496.716,506.224,522.502,541.919,567.322,602.34,638.915,671.15,699.258,721.852,737.28,747.52,755.66,761.48,521.505,538.796,565.245,592.315,616.736,669.951,696.078,720.454,741.737,751.813,641.113,638.676,636.302,633.862,595.932,612.124,628.866,646.318,661.747,550.873,567.224,584.349,599.123,582.933,565.971,675.35,692.936,709.756,722.256,708.622,692.233,558.804,584.92,607.875,624.604,644.924,665.622,683.328,663.152,641.835,621.079,602.933,581.226,567.264,605.774,623.137,643.529,675.358,643.329,623.028,605.458,268.644,305.027,340.695,375.902,410.422,443.164,472.904,498.801,510.279,508.814,490.237,465.567,436.656,405.013,372.294,339.405,305.539,249.483,232.015,226.63,232.487,244.634,250.539,244.407,245.937,256.698,276.299,278.923,306.059,333.013,360.403,366.436,375.467,383.62,379.731,375.247,273.899,268.444,270.348,279.88,281.143,279.871,288.9,283.078,285.852,294.373,296.565,293.987,404.832,403.458,405.115,410.99,409.277,412.832,418.728,432.677,438.995,439.205,435.006,424.416,407.94,415.923,420.098,419.779,419.949,421.932,422.522,418.21,44.34,-0.739591,405.49,0.123096,0.0523992,0.119658
496.534,494.211,493.952,496.27,505.569,521.621,540.869,565.91,600.879,637.708,670.253,698.63,721.365,736.935,747.39,755.673,761.588,522.578,540.169,566.676,593.657,617.872,670.202,696.311,720.662,741.813,751.807,641.525,638.859,636.264,633.603,595.573,611.687,628.361,645.786,661.188,551.106,567.543,584.631,599.421,583.169,566.224,675.669,693.502,710.262,722.667,709.006,692.624,558.209,584.187,606.998,623.805,644.348,664.947,682.359,662.202,640.874,619.915,601.662,580.252,566.634,604.754,622.218,642.817,674.397,642.597,622.065,604.407,268.511,304.63,340.095,375.242,409.799,442.672,472.657,498.748,510.439,509.124,490.421,465.662,436.711,405.2,372.812,340.355,306.929,248.798,231.731,226.658,232.727,245.054,251.155,245.294,247.019,257.991,277.581,279.14,306.253,333.196,360.551,366.5,375.587,383.838,380.195,375.938,273.405,268.118,270.172,279.865,280.9,279.513,289.526,283.891,286.829,295.424,297.487,294.743,404.708,403.383,405.084,411.154,409.602,413.479,419.682,433.154,439.259,439.321,434.912,424.222,407.891,416.01,420.372,420.255,420.785,422.131,422.58,418.078,44.1372,-0.628319,404.852,0.122568,0.0541665,0.126907
496.171,493.625,493.13,495.224,504.218,519.92,538.975,564.188,599.614,636.858,669.566,697.831,720.359,735.734,746.163,754.648,760.841,522.784,540.463,566.847,593.668,617.764,670.476,696.761,721.128,742.063,751.653,641.263,638.295,635.397,632.429,594.323,610.376,627.024,644.594,660.127,550.872,567.247,584.232,598.953,582.74,565.928,675.359,693.233,709.901,722.191,708.521,692.259,556.399,582.312,605.109,622.022,642.723,663.57,681.108,660.638,638.954,617.829,599.499,578.191,564.761,602.848,620.409,641.165,673.095,640.804,620.111,602.359,267.534,303.601,338.979,374.159,408.824,442.075,472.494,498.954,510.971,509.867,491.451,466.843,437.951,406.668,374.574,342.308,309.022,248.532,231.522,226.503,232.652,245.013,251.539,245.969,248.107,259.512,279.37,279.255,306.276,333.147,360.445,366.077,375.335,383.812,380.332,376.17,273.223,268.034,270.126,279.752,280.704,279.247,290.062,284.751,287.837,296.555,298.344,295.416,404.436,403.123,405.082,411.292,409.975,414.099,420.737,433.954,439.739,439.568,434.962,424.059,407.625,415.83,420.362,420.439,421.699,422.897,423.142,418.46,43.6139,-0.496882,404.557,0.117738,0.0566209,0.135914
494.749,491.902,491.081,492.907,501.739,517.318,536.261,561.218,596.146,632.774,665.188,693.567,716.721,732.874,743.908,752.842,759.448,520.923,538.814,565.393,592.328,616.382,668.725,695.373,719.963,740.929,750.367,639.206,636.188,633.224,630.179,592.069,608.042,624.602,642.124,657.628,548.975,565.393,582.432,597.108,580.901,564.027,673.365,691.189,707.855,720.141,706.466,690.194,554.483,580.203,602.678,619.686,640.544,661.08,678.06,658.101,636.729,615.46,597.032,576.019,562.894,600.335,617.989,638.888,670.163,638.564,617.73,599.869,266.969,302.93,338.225,373.324,407.94,441.154,471.704,498.403,510.638,509.794,491.727,467.56,439.077,407.787,375.317,342.59,308.8,247.777,231.07,226.464,232.784,245.178,251.857,246.499,248.825,260.622,280.61,279.864,306.846,333.679,360.911,366.249,375.609,384.123,380.731,376.711,273.015,267.912,270.116,279.861,280.752,279.212,290.545,285.237,288.45,297.149,298.99,296.011,404.665,403.359,405.291,411.637,410.429,414.638,421.276,434.405,440.247,439.989,435.204,424.19,407.868,415.983,420.656,420.845,422.166,423.319,423.46,418.576,42.5192,-0.369564,404.821,0.123309,0.0520846,0.142179
492.139,489.281,488.343,489.988,498.784,514.5,533.137,557.917,592.592,629.182,661.942,690.635,714.047,730.354,741.39,750.271,756.92,518.051,535.844,562.345,589.115,613.02,665.336,692.026,716.587,737.718,747.442,635.953,632.851,629.786,626.647,588.592,604.561,621.091,638.742,654.395,545.922,562.244,579.176,593.691,577.55,560.839,670.548,688.123,704.723,716.958,703.284,687.165,550.526,576.452,599.101,616.19,637.109,658,675.375,654.906,633.128,611.799,593.282,572.129,558.99,596.671,614.444,635.419,667.386,635.066,614.172,596.226,267.047,302.737,337.779,372.728,407.514,441.021,471.805,498.747,510.962,509.91,491.486,467.191,438.848,407.757,375.385,342.753,309.132,247.673,231.081,226.576,233.06,245.627,252.396,246.804,249.013,260.495,280.271,280.358,307.225,333.983,361.164,366.353,375.801,384.367,380.951,376.892,273.271,268.3,270.479,279.982,280.978,279.371,290.694,285.623,288.798,297.372,299.145,296.176,404.42,403.271,405.348,411.739,410.545,414.637,421.311,434.429,440.211,439.931,435.11,424.043,407.721,416.337,421.042,421.216,422.238,423.08,423.201,418.326,41.0394,-0.316364,406.422,0.126965,0.0541763,0.14286
488.565,485.633,484.748,486.516,494.916,510.031,528.939,554.144,589.236,625.944,658.365,686.592,709.686,725.84,737.079,746.232,753.111,514.078,531.656,558.017,584.716,608.493,660.935,687.53,712.16,733.295,743.393,631.273,628.1,624.941,621.671,583.9,599.906,616.558,634.164,649.843,541.233,557.639,574.735,589.633,573.256,556.355,666.49,684.644,701.42,713.824,700.054,683.633,546.76,572.301,594.605,611.775,632.847,653.803,671.286,650.954,629.247,607.717,589.16,568.259,555.225,592.284,610.114,631.228,663.287,630.907,609.842,591.818,267.846,302.855,337.016,371.451,405.861,439.567,471.017,498.418,510.728,509.592,491.371,467.324,439.033,408.082,375.699,342.932,309.126,247.915,231.254,226.982,233.586,246.186,252.739,246.9,248.896,260.331,280.129,280.43,307.528,334.522,361.881,366.71,376.165,384.712,381.281,377.299,273.183,268.141,270.411,280.269,281.129,279.533,291.013,285.653,288.78,297.381,299.415,296.504,404.547,403.637,405.686,412.033,410.793,414.859,421.314,434.464,440.447,440.262,435.467,424.428,407.842,416.279,421.001,421.143,422.233,423.705,423.886,418.943,38.766,-0.260237,404.669,0.130793,0.0537571,0.143072
484.234,481.439,480.717,482.489,490.683,505.595,524.245,549.925,584.966,621.244,653.571,681.501,704.587,720.698,731.877,741.496,749.194,509.432,526.336,552.522,579.098,602.924,656.522,683.368,707.959,729.182,739.437,625.789,622.336,618.818,615.183,578.516,594.194,610.542,628.17,643.958,537.052,553.334,570.507,584.968,568.819,551.984,662.27,680.002,696.882,709.054,695.508,679.166,542.012,567.161,589.088,606.104,626.846,648.102,665.95,645.363,623.468,602.219,583.837,563.281,550.521,586.738,604.438,625.236,657.855,624.915,604.211,586.348,268.704,303.736,337.499,371.601,405.924,439.932,471.647,498.962,510.718,509.343,491.603,468.095,440.016,409.048,376.51,343.584,309.485,249.243,231.792,227.185,233.567,245.899,252.807,247.026,249.318,260.905,280.971,280.472,307.643,334.766,362.234,366.686,376.248,384.817,381.164,377.12,273.813,268.231,270.389,280.155,281.49,279.859,291.263,285.893,288.996,297.872,299.906,296.981,404.688,403.613,405.616,411.885,410.735,414.737,421.601,434.373,439.893,439.59,434.863,424.251,407.891,416.271,420.964,421.084,422.465,423.187,423.238,418.313,36.567,-0.169122,408.631,0.127095,0.0588605,0.144875
479.495,476.671,476.233,478.563,487.007,501.767,520.339,544.839,579.353,615.816,648.35,676.586,699.754,715.912,727.262,736.869,744.36,503.715,520.425,546.255,572.588,596.275,649.989,676.293,700.89,722.336,733.466,619.545,616.003,612.42,608.722,572.593,588.185,604.615,622.144,637.908,530.394,546.956,564.271,579.557,562.856,545.705,655.907,674.664,691.734,704.456,690.428,673.596,537.116,561.772,583.561,600.368,621.167,642.438,660.847,639.71,617.723,596.372,578.188,557.932,545.429,581.242,598.729,619.586,652.661,619.258,598.467,580.814,269.68,304.769,338.876,373.438,407.848,441.473,472.68,499.459,511.397,510.492,493.174,469.682,441.289,410.013,377.063,343.827,309.429,249.227,232.001,227.471,233.768,245.962,252.338,246.468,248.432,259.72,279.568,279.767,307.158,334.416,362.009,367.14,376.51,384.907,381.364,377.532,273.859,268.505,270.667,280.605,281.658,280.227,291.301,285.902,289.075,297.819,300.021,297.05,404.492,403.916,405.768,412.021,410.735,415.027,421.367,434.34,440.02,439.843,435.142,424.357,407.843,416.364,421.06,421.144,422.312,423.096,423.226,418.315,33.2674,-0.0559538,403.197,0.119394,0.0630244,0.141042
474.4,471.68,471.252,473.643,482.453,497.819,516.425,541.058,575.245,611.094,643.18,671.433,695.004,711.666,723.018,732.327,739.67,497.205,513.99,539.333,565.235,588.61,643.322,670.462,695.361,716.951,727.822,612.316,608.948,605.539,602.087,566.29,581.788,598.159,615.895,631.756,523.889,539.951,557.081,571.947,555.653,538.728,648.833,666.739,683.636,696.387,682.52,666.023,531.268,555.708,577.479,594.193,614.732,636.29,655.043,633.733,611.513,590.393,572.318,551.928,539.618,575.386,592.766,613.395,646.977,612.927,592.358,574.842,270.445,305.437,339.779,374.313,408.673,442.241,473.298,499.98,511.539,509.953,492.043,468.365,440.54,409.709,376.892,343.453,308.927,249.804,233.283,228.732,234.465,245.876,251.731,246.053,247.966,259.377,279.008,280.212,307.484,334.709,362.293,367.33,376.566,384.854,381.107,376.913,274.854,269.481,271.445,280.956,282.23,280.915,290.464,284.817,287.703,296.185,298.485,295.796,405.482,404.485,406.223,412.208,410.792,414.606,420.67,434.078,439.979,439.97,435.496,424.904,408.758,416.777,421.209,421.073,421.8,422.934,423.296,418.698,30.4867,-0.017498,406.707,0.123565,0.0652887,0.132737
468.854,466.367,466.339,469.201,478.17,493.281,511.422,535.208,569.282,605.577,638.231,666.785,690.274,706.632,717.804,727.067,734.357,490.483,506.979,532.029,557.713,580.987,635.843,662.681,687.537,709.473,721.295,605.157,601.625,598.052,594.455,559.147,574.742,591.357,609.323,625.46,516.651,532.864,550.021,565.353,548.768,531.761,642.535,660.869,677.882,691.043,676.819,660.092,525.313,549.43,571.239,587.968,608.657,630.595,650.091,628.25,605.659,584.32,566.214,545.823,533.659,569.254,586.644,607.449,641.82,607.027,586.257,568.745,270.599,305.794,340.468,375.313,409.884,443.359,474.079,500.312,511.802,510.411,492.718,468.952,440.894,410.048,377.291,343.812,309.234,250.65,234.087,229.453,235.034,246.262,251.44,245.483,246.994,257.797,277.173,279.673,307.102,334.421,362.106,367.449,376.623,384.835,380.985,376.739,275.431,270.183,271.966,281.224,282.477,281.38,289.964,284.41,287.199,295.44,297.757,295.14,406.166,404.929,406.341,412.194,410.506,414.396,420.457,434.007,440.32,440.593,436.328,425.833,409.415,417.131,421.396,421.082,421.678,422.957,423.522,419.099,27.1907,0.0390738,404.236,0.117834,0.0679024,0.126898
