aco_ff,Frames,aco_voicelabel,error_reason,dbm_master_url
0.0,1126,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1127,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1128,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1129,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1130,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1131,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1132,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1133,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1134,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1135,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1136,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1137,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1138,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1139,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1140,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1141,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1142,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1143,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1144,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1145,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1146,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1147,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1148,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1149,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1150,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1151,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1152,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1153,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1154,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1155,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1156,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1157,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1158,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1159,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1160,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1161,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1162,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1163,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1164,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1165,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1166,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1167,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1168,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1169,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1170,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1171,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1172,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1173,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1174,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1175,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1176,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1177,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1178,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1179,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1180,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1181,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1182,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1183,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1184,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1185,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1186,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1187,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1188,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1189,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1190,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1191,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1192,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1193,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1194,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1195,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1196,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1197,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1198,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1199,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1200,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1201,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1202,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1203,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1204,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1205,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1206,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1207,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1208,no,Pass,sample_data/subj01_timepoint01.mp4
78.24034739588481,1209,yes,Pass,sample_data/subj01_timepoint01.mp4
78.28312056332545,1210,yes,Pass,sample_data/subj01_timepoint01.mp4
78.33805649086769,1211,yes,Pass,sample_data/subj01_timepoint01.mp4
78.39918201873306,1212,yes,Pass,sample_data/subj01_timepoint01.mp4
78.49004182261325,1213,yes,Pass,sample_data/subj01_timepoint01.mp4
78.63546746505621,1214,yes,Pass,sample_data/subj01_timepoint01.mp4
78.81177511094654,1215,yes,Pass,sample_data/subj01_timepoint01.mp4
79.07615550310004,1216,yes,Pass,sample_data/subj01_timepoint01.mp4
79.4391719851364,1217,yes,Pass,sample_data/subj01_timepoint01.mp4
79.83713862783301,1218,yes,Pass,sample_data/subj01_timepoint01.mp4
80.21511703989384,1219,yes,Pass,sample_data/subj01_timepoint01.mp4
80.56454655856514,1220,yes,Pass,sample_data/subj01_timepoint01.mp4
80.83977003461881,1221,yes,Pass,sample_data/subj01_timepoint01.mp4
81.05303839787724,1222,yes,Pass,sample_data/subj01_timepoint01.mp4
81.21615862294254,1223,yes,Pass,sample_data/subj01_timepoint01.mp4
81.33310902053127,1224,yes,Pass,sample_data/subj01_timepoint01.mp4
81.40217054551862,1225,yes,Pass,sample_data/subj01_timepoint01.mp4
81.41403576747773,1226,yes,Pass,sample_data/subj01_timepoint01.mp4
81.3884421258132,1227,yes,Pass,sample_data/subj01_timepoint01.mp4
81.32777885908929,1228,yes,Pass,sample_data/subj01_timepoint01.mp4
81.22877678126116,1229,yes,Pass,sample_data/subj01_timepoint01.mp4
81.08959443139214,1230,yes,Pass,sample_data/subj01_timepoint01.mp4
80.9245952654124,1231,yes,Pass,sample_data/subj01_timepoint01.mp4
80.7264244936705,1232,yes,Pass,sample_data/subj01_timepoint01.mp4
80.4912401504228,1233,yes,Pass,sample_data/subj01_timepoint01.mp4
80.23632897614081,1234,yes,Pass,sample_data/subj01_timepoint01.mp4
79.96501345693991,1235,yes,Pass,sample_data/subj01_timepoint01.mp4
0.0,1236,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1237,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1238,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1239,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1240,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1241,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1242,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1243,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1244,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1245,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1246,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1247,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1248,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1249,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1250,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1251,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1252,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1253,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1254,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1255,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1256,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1257,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1258,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1259,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1260,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1261,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1262,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1263,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1264,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1265,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1266,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1267,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1268,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1269,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1270,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1271,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1272,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1273,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1274,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1275,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1276,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1277,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1278,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1279,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1280,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1281,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1282,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1283,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1284,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1285,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1286,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1287,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1288,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1289,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1290,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1291,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1292,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1293,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1294,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1295,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1296,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1297,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1298,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1299,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1300,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1301,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1302,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1303,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1304,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1305,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1306,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1307,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1308,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1309,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1310,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1311,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1312,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1313,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1314,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1315,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1316,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1317,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1318,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1319,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1320,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1321,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1322,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1323,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1324,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1325,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1326,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1327,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1328,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1329,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1330,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1331,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1332,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1333,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1334,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1335,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1336,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1337,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1338,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1339,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1340,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1341,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1342,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1343,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1344,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1345,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1346,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1347,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1348,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1349,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1350,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1351,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1352,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1353,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1354,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1355,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1356,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1357,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1358,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1359,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1360,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1361,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1362,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1363,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1364,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1365,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1366,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1367,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1368,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1369,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1370,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1371,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1372,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1373,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1374,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1375,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1376,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1377,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1378,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1379,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1380,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1381,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1382,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1383,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1384,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1385,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1386,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1387,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1388,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1389,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1390,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1391,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1392,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1393,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1394,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1395,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1396,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1397,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1398,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1399,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1400,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1401,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1402,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1403,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1404,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1405,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1406,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1407,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1408,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1409,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1410,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1411,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1412,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1413,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1414,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1415,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1416,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1417,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1418,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1419,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1420,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1421,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1422,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1423,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1424,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1425,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1426,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1427,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1428,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1429,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1430,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1431,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1432,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1433,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1434,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1435,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1436,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1437,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1438,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1439,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1440,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1441,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1442,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1443,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1444,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1445,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1446,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1447,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1448,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1449,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1450,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1451,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1452,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1453,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1454,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1455,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1456,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1457,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1458,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1459,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1460,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1461,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1462,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1463,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1464,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1465,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1466,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1467,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1468,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1469,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1470,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1471,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1472,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1473,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1474,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1475,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1476,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1477,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1478,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1479,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1480,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1481,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1482,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1483,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1484,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1485,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1486,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1487,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1488,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1489,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1490,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1491,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1492,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1493,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1494,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1495,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1496,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1497,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1498,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1499,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1500,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1501,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1502,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1503,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1504,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1505,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1506,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1507,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1508,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1509,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1510,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1511,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1512,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1513,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1514,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1515,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1516,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1517,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1518,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1519,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1520,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1521,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1522,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1523,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1524,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1525,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1526,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1527,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1528,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1529,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1530,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1531,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1532,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1533,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1534,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1535,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1536,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1537,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1538,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1539,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1540,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1541,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1542,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1543,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1544,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1545,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1546,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1547,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1548,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1549,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1550,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1551,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1552,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1553,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1554,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1555,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1556,no,Pass,sample_data/subj01_timepoint01.mp4
0.0,1557,no,Pass,sample_data/subj01_timepoint01.mp4
