aco_fm1,aco_fm2,aco_fm3,aco_fm4,error_reason,Frames,dbm_master_url
743.1482579653161,1849.7792466811882,3078.1447033329496,4134.149299648984,Pass,72,sample_data/subj02_timepoint02.mp4
716.5860668231215,1833.3714993773324,3195.1600252917697,4079.2535346518484,Pass,73,sample_data/subj02_timepoint02.mp4
687.9208482369236,1815.9947619481447,3326.1861772495754,4101.53091915336,Pass,74,sample_data/subj02_timepoint02.mp4
665.245601761754,1797.7384187609173,3381.441773834505,,Pass,75,sample_data/subj02_timepoint02.mp4
650.0963923723323,1779.668768732982,3365.4641396625425,,Pass,76,sample_data/subj02_timepoint02.mp4
640.1640275667922,1115.8421051020246,2306.3830658466486,3290.090959728314,Pass,77,sample_data/subj02_timepoint02.mp4
633.2048971550627,1411.032137653648,2718.6870913213797,,Pass,78,sample_data/subj02_timepoint02.mp4
627.827318380608,1738.1631397901438,3185.9093950276356,5224.487877437623,Pass,79,sample_data/subj02_timepoint02.mp4
623.0835302503692,1726.799849866723,3143.9098276611116,5140.358139789758,Pass,80,sample_data/subj02_timepoint02.mp4
618.0529779746628,1715.0481850599338,3117.1846824187223,5057.655526042949,Pass,81,sample_data/subj02_timepoint02.mp4
611.6578125306388,1702.5231628345155,3101.6728553805333,5015.973357859625,Pass,82,sample_data/subj02_timepoint02.mp4
602.7619272287826,1688.7209981053338,3094.4394264911475,4989.994795764955,Pass,83,sample_data/subj02_timepoint02.mp4
572.9336083593099,963.1515628350319,2156.4513927130993,3742.7232359371146,Pass,84,sample_data/subj02_timepoint02.mp4
566.2989325674814,1063.888715180907,1651.1918862562866,3097.759342383479,Pass,85,sample_data/subj02_timepoint02.mp4
559.4770096519978,1508.5753693480099,1741.007920514414,3105.0389292249083,Pass,86,sample_data/subj02_timepoint02.mp4
544.975594226608,1580.3802641442255,2026.3305113614551,3112.773884584185,Pass,87,sample_data/subj02_timepoint02.mp4
533.648272653109,1525.5502806562085,2339.618718076883,3116.753773782258,Pass,88,sample_data/subj02_timepoint02.mp4
525.1498367557623,1457.2532854350975,2599.9095001455794,3110.5155476631894,Pass,89,sample_data/subj02_timepoint02.mp4
517.3271354178519,1376.1594643571345,2807.198331470357,3089.5682399068787,Pass,90,sample_data/subj02_timepoint02.mp4
507.62194227352484,1290.1353702218398,2715.64161060828,3297.0752095025296,Pass,91,sample_data/subj02_timepoint02.mp4
496.03658660677814,1215.658504326727,2576.3596157661605,3508.279245672501,Pass,92,sample_data/subj02_timepoint02.mp4
485.8989906134441,1160.9869141163645,2521.7276991482063,3623.9869262042607,Pass,93,sample_data/subj02_timepoint02.mp4
480.1546761222643,1121.3896385371802,2497.2758580378977,3703.2241523526136,Pass,94,sample_data/subj02_timepoint02.mp4
479.13924089551887,1089.997631186692,2484.4702533866785,3748.1528761922596,Pass,95,sample_data/subj02_timepoint02.mp4
481.86220095029626,1063.9854805597063,2476.4256957177126,3765.8863716873357,Pass,96,sample_data/subj02_timepoint02.mp4
487.32020409929453,1043.9583394450833,2470.8935097629296,3776.519109547971,Pass,97,sample_data/subj02_timepoint02.mp4
494.5555713088953,1031.7821138386448,2466.9720421945535,3798.3815717526923,Pass,98,sample_data/subj02_timepoint02.mp4
502.3071804434382,1028.5862435247882,2463.8965097384057,3843.170101370498,Pass,99,sample_data/subj02_timepoint02.mp4
508.83045798390185,1033.5746063060817,2460.879178161171,3912.085508416405,Pass,100,sample_data/subj02_timepoint02.mp4
511.96037703977913,1044.9380400327238,2457.305863715535,3984.759342380427,Pass,101,sample_data/subj02_timepoint02.mp4
509.789609728196,1063.445279094232,2453.1428581197492,4034.520782874911,Pass,102,sample_data/subj02_timepoint02.mp4
