l0_x,l1_x,l2_x,l3_x,l4_x,l5_x,l6_x,l7_x,l8_x,l9_x,l10_x,l11_x,l12_x,l13_x,l14_x,l15_x,l16_x,l17_x,l18_x,l19_x,l20_x,l21_x,l22_x,l23_x,l24_x,l25_x,l26_x,l27_x,l28_x,l29_x,l30_x,l31_x,l32_x,l33_x,l34_x,l35_x,l36_x,l37_x,l38_x,l39_x,l40_x,l41_x,l42_x,l43_x,l44_x,l45_x,l46_x,l47_x,l48_x,l49_x,l50_x,l51_x,l52_x,l53_x,l54_x,l55_x,l56_x,l57_x,l58_x,l59_x,l60_x,l61_x,l62_x,l63_x,l64_x,l65_x,l66_x,l67_x,l0_y,l1_y,l2_y,l3_y,l4_y,l5_y,l6_y,l7_y,l8_y,l9_y,l10_y,l11_y,l12_y,l13_y,l14_y,l15_y,l16_y,l17_y,l18_y,l19_y,l20_y,l21_y,l22_y,l23_y,l24_y,l25_y,l26_y,l27_y,l28_y,l29_y,l30_y,l31_y,l32_y,l33_y,l34_y,l35_y,l36_y,l37_y,l38_y,l39_y,l40_y,l41_y,l42_y,l43_y,l44_y,l45_y,l46_y,l47_y,l48_y,l49_y,l50_y,l51_y,l52_y,l53_y,l54_y,l55_y,l56_y,l57_y,l58_y,l59_y,l60_y,l61_y,l62_y,l63_y,l64_y,l65_y,l66_y,l67_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
444.882,446.581,451.089,457.638,467.444,483.021,502.999,530.369,566.064,602.146,632.38,657.828,678.646,691.899,699.857,706.745,711.175,465.842,480.095,503.331,528.821,553.117,597.925,625.16,650.338,673.413,688.057,574.527,574.375,573.905,573.388,543.216,557.782,573.166,589.064,603.384,490.338,504.584,521.928,537.272,522.169,505.241,614.083,629.879,647.12,660.743,647.703,630.942,518.796,537.788,555.887,571.733,590.118,610.845,627.74,610.657,590.469,571.197,554.021,536.752,527.687,554.712,571.219,589.798,620.018,589.322,570.836,554.313,280.136,313.625,345.375,376.676,408.03,439.302,468.085,492.062,500.559,497.522,480.051,454.587,423.918,390.245,355.415,319.785,282.842,264.452,246.466,238.482,238.572,243.27,241.672,235.169,236.02,246.233,264.368,272.168,298.924,325.722,352.871,365.537,371.628,376.915,372.445,367.926,280.948,271.843,271.307,280.072,283.929,285.059,279.686,270.618,271.922,280.069,284.556,283.539,417.843,408.063,403.634,407.947,404.699,409.862,419.715,430.827,436.003,437.194,434.608,428.91,419.118,416.617,418.838,417.571,420.323,417.264,418.55,415.708,17.5734,-2.55618,417.438,0.137203,0.0608743,0.0233041
444.841,446.583,451.06,457.508,467.132,482.556,502.573,530.146,566.212,602.664,633.11,658.552,679.117,692.028,699.777,706.543,710.92,465.748,479.931,503.151,528.681,553.038,597.862,625.167,650.392,673.373,687.846,574.42,574.291,573.852,573.365,543.367,557.87,573.148,588.944,603.164,490.345,504.502,521.796,537.125,522.081,505.223,613.918,629.694,646.883,660.437,647.426,630.729,518.847,537.757,555.852,571.704,590.086,610.835,627.677,610.664,590.489,571.217,554.053,536.763,527.739,554.725,571.221,589.801,619.956,589.334,570.841,554.334,280.566,313.721,345.128,376.173,407.474,438.882,467.985,492.471,501.185,497.924,479.953,454.112,423.288,389.709,355.217,320.041,283.55,264.529,246.627,238.626,238.751,243.539,241.945,235.381,236.231,246.47,264.483,272.456,299.099,325.795,352.853,365.737,371.802,377.068,372.619,368.078,281.12,272.029,271.475,280.172,284.055,285.199,279.787,270.799,272.117,280.249,284.702,283.66,417.987,408.288,403.951,408.251,404.993,410.044,419.81,431.013,436.281,437.523,434.952,429.193,419.248,416.937,419.145,417.855,420.418,417.551,418.905,416.076,17.5481,-2.48486,417.308,0.138556,0.0608981,0.022741
444.756,446.497,451.007,457.565,467.381,483.117,503.503,531.538,567.706,604.006,634.129,659.1,679.274,691.95,699.616,706.377,710.729,465.786,479.882,503.179,528.729,553.104,597.612,624.901,650.183,673.279,687.902,574.302,574.177,573.736,573.249,543.24,557.792,573.126,588.954,603.225,490.286,504.43,521.744,537.132,522.046,505.179,613.932,629.901,647.099,660.621,647.633,630.908,518.863,537.722,555.772,571.699,590.111,610.919,627.835,610.78,590.608,571.293,554.076,536.814,527.759,554.686,571.25,589.858,620.042,589.376,570.858,554.288,280.811,313.961,345.333,376.558,408.122,439.947,469.502,493.977,502.311,498.562,480.239,454.191,423.222,389.583,354.974,319.687,283.105,264.846,246.704,238.693,238.915,243.821,242.221,235.517,236.287,246.458,264.556,272.45,299.119,325.882,353.022,365.89,371.949,377.229,372.712,368.126,281.216,272.125,271.549,280.207,284.157,285.318,279.826,270.902,272.215,280.294,284.803,283.755,418.218,408.529,404.172,408.442,405.139,410.172,419.972,431.176,436.383,437.68,435.161,429.508,419.461,417.124,419.32,417.954,420.565,417.653,419.08,416.289,17.5707,-2.3835,416.714,0.136799,0.063221,0.0201868
444.857,446.561,450.999,457.439,466.955,482.437,502.983,531.601,568.249,604.752,634.779,659.516,679.419,691.854,699.461,706.207,710.534,465.834,479.762,503.015,528.613,553.019,597.251,624.617,650.04,673.226,687.898,574.079,574.023,573.641,573.196,543.221,557.786,573.12,588.907,603.163,490.276,504.351,521.686,537.175,522.073,505.195,613.706,629.794,647.003,660.529,647.551,630.794,518.838,537.672,555.742,571.617,589.909,610.828,627.885,610.761,590.538,571.334,554.195,536.876,527.787,554.675,571.179,589.664,620.063,589.212,570.821,554.315,281.699,314.253,344.997,375.789,407.178,439.253,469.354,494.381,502.88,498.934,480.418,454.202,423.161,389.581,355.063,319.911,283.483,265.034,246.825,238.806,239.098,244.14,242.521,235.568,236.256,246.478,264.654,272.606,299.206,325.918,353.026,365.966,372.028,377.29,372.755,368.163,281.301,272.165,271.584,280.278,284.247,285.439,279.873,270.895,272.2,280.295,284.856,283.812,418.289,408.633,404.284,408.536,405.237,410.278,420.101,431.399,436.524,437.786,435.292,429.65,419.5,417.261,419.438,418.088,420.643,417.773,419.174,416.391,17.5271,-2.35192,416.196,0.135293,0.0630015,0.0200665
444.812,446.459,450.907,457.476,467.332,483.104,503.519,531.577,567.654,603.847,633.873,658.827,679.028,691.763,699.46,706.134,710.341,465.754,479.674,502.925,528.479,552.816,596.919,624.115,649.436,672.634,687.344,573.926,573.858,573.47,573.02,543.061,557.615,572.951,588.75,603.027,490.168,504.291,521.575,537.031,521.94,505.084,613.485,629.512,646.692,660.235,647.24,630.506,518.675,537.551,555.642,571.562,589.953,610.828,627.827,610.7,590.475,571.179,553.964,536.66,527.592,554.546,571.105,589.696,620.034,589.194,570.702,554.136,281.479,314.373,345.537,376.662,408.204,440.105,469.838,494.417,502.755,498.919,480.466,454.299,423.28,389.59,354.835,319.418,282.732,265.187,246.988,238.953,239.246,244.258,242.601,235.663,236.308,246.479,264.648,272.648,299.218,325.889,352.955,366.042,372.06,377.286,372.786,368.253,281.423,272.376,271.795,280.428,284.355,285.545,279.938,271.017,272.318,280.327,284.876,283.845,418.374,408.786,404.388,408.671,405.335,410.388,420.111,431.524,436.757,438.055,435.518,429.78,419.648,417.44,419.637,418.261,420.718,417.888,419.298,416.493,17.4514,-2.28311,416.476,0.137184,0.0631624,0.0188161
444.795,446.442,450.868,457.377,467.018,482.519,502.726,530.773,567.049,603.527,633.783,658.868,679.067,691.744,699.434,706.104,710.355,465.722,479.544,502.73,528.269,552.577,596.75,623.859,649.098,672.218,686.989,573.713,573.658,573.272,572.813,542.948,557.481,572.788,588.562,602.821,489.997,504.095,521.344,536.817,521.739,504.94,613.488,629.507,646.661,660.167,647.2,630.493,518.52,537.331,555.435,571.347,589.747,610.691,627.71,610.549,590.246,570.938,553.733,536.432,527.473,554.315,570.875,589.47,619.918,588.972,570.463,553.901,281.979,314.491,345.241,376.037,407.517,439.559,469.611,494.651,503.255,499.451,480.824,454.458,423.31,389.665,355.078,319.894,283.452,265.345,247.162,239.119,239.413,244.443,242.76,235.726,236.313,246.36,264.365,272.74,299.243,325.851,352.858,366.066,372.1,377.323,372.834,368.301,281.612,272.566,271.956,280.507,284.456,285.669,279.988,271.133,272.423,280.418,284.937,283.9,418.495,408.856,404.469,408.753,405.43,410.497,420.327,431.735,436.96,438.251,435.708,429.94,419.769,417.584,419.784,418.435,420.91,418.114,419.527,416.712,17.3539,-2.23566,416.473,0.13627,0.0631492,0.0197129
444.762,446.363,450.765,457.317,467.179,482.991,503.247,531.214,567.138,603.263,633.336,658.405,678.753,691.615,699.354,706.044,710.363,465.576,479.446,502.753,528.322,552.614,596.749,623.893,649.123,672.307,687.135,573.589,573.47,573.021,572.511,542.657,557.198,572.514,588.349,602.662,489.721,503.848,521.152,536.514,521.45,504.616,613.728,629.678,646.885,660.341,647.447,630.723,518.273,537.191,555.309,571.18,589.512,610.503,627.629,610.367,590.014,570.764,553.586,536.264,527.239,554.187,570.722,589.245,619.814,588.718,570.271,553.735,281.834,314.599,345.607,376.643,408.336,440.43,470.35,495.092,503.386,499.423,480.771,454.514,423.472,389.848,355.173,319.858,283.292,265.612,247.294,239.281,239.584,244.619,242.891,235.833,236.388,246.353,264.415,272.871,299.388,326.033,353.083,366.22,372.257,377.483,372.947,368.377,281.812,272.682,272.079,280.678,284.701,285.862,280.109,271.178,272.419,280.47,285.033,284.033,418.669,409.048,404.652,408.886,405.55,410.531,420.338,431.786,437.022,438.338,435.853,430.171,419.965,417.746,419.911,418.511,420.968,418.258,419.703,416.942,17.34,-2.15169,417.45,0.136559,0.0649412,0.0191369
444.673,446.329,450.708,457.162,466.768,482.266,502.461,530.703,567.061,603.496,633.658,658.669,678.826,691.433,699.064,705.825,710.287,465.45,479.2,502.476,528.143,552.558,596.78,624.195,649.596,672.766,687.384,573.426,573.314,572.865,572.357,542.559,557.094,572.379,588.173,602.449,489.682,503.762,521.107,536.481,521.442,504.584,613.565,629.557,646.792,660.229,647.35,630.599,518.142,537.025,555.158,570.99,589.26,610.332,627.492,610.238,589.851,570.661,553.534,536.169,527.132,554.057,570.542,589.004,619.68,588.506,570.124,553.633,282.199,314.658,345.296,376.023,407.526,439.758,470.06,495.359,503.888,499.803,480.919,454.375,423.157,389.549,355.113,320.109,283.804,266.035,247.584,239.387,239.538,244.499,242.729,235.715,236.44,246.744,265.025,273.013,299.547,326.215,353.284,366.405,372.451,377.698,373.136,368.56,282.091,272.868,272.251,280.86,284.942,286.136,280.262,271.308,272.573,280.689,285.259,284.239,418.789,409.155,404.808,409.015,405.689,410.609,420.415,432.002,437.272,438.587,436.123,430.415,420.052,417.896,420.051,418.649,421.031,418.504,419.96,417.193,17.2806,-2.09935,417.339,0.136048,0.0643118,0.0200293
444.544,446.203,450.741,457.416,467.284,482.915,503.182,531.15,567.479,603.885,634.03,658.89,678.763,691.163,698.747,705.464,709.78,465.063,479.084,502.324,527.888,552.231,596.456,623.923,649.525,672.834,687.373,573.271,573.122,572.663,572.17,542.401,556.906,572.189,587.975,602.229,489.599,503.766,521.116,536.679,521.511,504.548,612.53,628.762,646.013,659.654,646.592,629.737,517.991,536.77,554.958,570.761,589.061,610.059,627.297,609.93,589.634,570.408,553.307,535.913,526.893,553.939,570.368,588.875,619.429,588.366,569.941,553.507,281.567,314.5,345.862,377.145,408.868,440.959,470.938,495.693,504.016,499.878,480.905,454.27,423.098,389.599,355.34,320.453,284.229,265.893,247.75,239.686,239.977,245.113,243.199,236.117,236.642,246.96,265.302,273.254,299.761,326.377,353.395,366.738,372.674,377.861,373.367,368.801,282.144,273.093,272.508,281.173,285.089,286.335,280.544,271.484,272.739,280.763,285.401,284.394,418.874,409.349,404.921,409.168,405.802,410.836,420.435,432.075,437.432,438.805,436.347,430.534,420.149,418.037,420.19,418.794,421.091,418.389,419.896,417.163,17.1322,-1.97397,415.536,0.136272,0.0650683,0.0184531
444.353,446.228,450.86,457.421,466.954,482.283,502.679,530.999,567.885,604.788,635.206,659.896,679.298,691.185,698.558,705.281,709.637,464.963,478.892,502.006,527.513,551.944,596.424,623.875,649.404,672.604,687.152,573.218,573.027,572.531,572.004,542.419,556.853,572.068,587.799,601.986,489.873,503.961,521.208,536.709,521.64,504.806,612.357,628.534,645.683,659.282,646.181,629.449,518.08,536.594,554.694,570.549,588.882,609.796,626.894,609.7,589.499,570.239,553.112,535.801,526.919,553.739,570.195,588.741,619.023,588.251,569.791,553.345,282.081,314.718,345.654,376.6,408.096,440.153,470.25,495.165,503.572,499.277,480.122,453.429,422.31,389.092,355.336,320.964,285.171,265.908,247.996,239.992,240.351,245.516,243.739,236.753,237.299,247.446,265.422,273.57,300.068,326.671,353.662,366.804,372.794,378.028,373.549,368.921,282.142,273.172,272.549,281.135,285.018,286.273,280.604,271.722,273.027,281.01,285.554,284.479,419.024,409.482,405.153,409.419,406.058,411.075,420.715,432.165,437.527,438.932,436.461,430.665,420.216,418.16,420.325,418.935,421.318,418.516,420.058,417.321,17.0991,-1.94089,415.787,0.138597,0.066461,0.0180843
444.405,446.313,450.991,457.606,467.268,482.769,503.14,531.276,568.073,605.034,635.493,660.145,679.344,691.101,698.475,705.163,709.462,465.201,479.256,502.367,527.816,552.221,596.41,623.657,648.982,672.073,686.646,573.464,573.212,572.681,572.137,542.437,556.899,572.151,587.927,602.129,489.939,504.042,521.249,536.688,521.615,504.809,612.494,628.692,645.795,659.32,646.249,629.555,517.897,536.484,554.698,570.543,588.885,609.803,626.943,609.624,589.363,570.107,552.98,535.602,526.704,553.758,570.212,588.771,619.047,588.229,569.751,553.324,282.086,314.851,345.965,377.116,408.866,441.042,471.128,495.84,504.035,499.503,479.932,452.946,421.722,388.658,355.264,321.341,286.032,265.986,248.106,240.026,240.362,245.582,243.864,237.008,237.555,247.489,265.26,273.59,300.035,326.586,353.531,366.923,372.862,378.101,373.655,368.997,282.25,273.298,272.69,281.299,285.154,286.382,280.782,271.927,273.23,281.257,285.751,284.655,419.22,409.617,405.247,409.513,406.138,411.171,420.897,432.223,437.585,439.043,436.617,430.894,420.421,418.342,420.492,419.083,421.515,418.583,420.2,417.526,17.1287,-1.86846,415.972,0.137155,0.0672996,0.0173738
444.571,446.442,451.057,457.646,467.157,482.396,502.706,530.602,567.394,604.52,635.094,659.933,679.228,691.039,698.571,705.41,709.771,465.342,479.379,502.53,528.092,552.618,596.556,623.621,648.893,671.966,686.738,573.778,573.46,572.869,572.247,542.415,556.955,572.289,588.026,602.236,489.753,504.025,521.36,537.037,521.761,504.801,612.943,629.492,646.723,660.367,647.142,630.239,517.84,536.523,554.759,570.591,588.976,609.861,626.963,609.615,589.354,570.077,552.944,535.59,526.641,553.748,570.198,588.796,619.052,588.284,569.775,553.346,282.699,315.166,345.885,376.776,408.298,440.343,470.384,495.168,503.518,499.111,479.637,452.715,421.449,388.434,355.191,321.549,286.51,265.947,248.076,239.954,240.26,245.511,243.828,237.117,237.778,247.786,265.54,273.685,300.101,326.583,353.44,367.053,372.952,378.152,373.827,369.345,282.342,273.359,272.791,281.579,285.371,286.605,281.223,272.307,273.694,281.788,286.323,285.184,419.235,409.703,405.22,409.53,406.132,411.362,421.143,432.366,437.742,439.2,436.744,430.986,420.466,418.407,420.595,419.222,421.728,418.7,420.281,417.552,17.1277,-1.84182,414.78,0.136738,0.0651867,0.0194973
444.665,446.526,451.154,457.822,467.517,483.006,503.438,531.373,567.956,604.841,635.21,659.889,679.159,691.021,698.544,705.387,709.723,465.389,479.298,502.499,528.072,552.627,596.584,623.552,648.767,671.889,686.797,573.823,573.535,572.961,572.353,542.533,557.065,572.415,588.148,602.368,489.774,504.059,521.371,537.099,521.788,504.863,613.115,629.773,646.978,660.606,647.373,630.481,518.092,536.751,554.93,570.757,589.121,609.951,627.013,609.679,589.47,570.208,553.083,535.796,526.875,553.893,570.344,588.914,619.101,588.375,569.897,553.464,282.454,315.126,346.019,377.153,408.917,441.151,471.319,496.002,504.187,499.657,480.144,453.13,421.681,388.341,354.637,320.54,285.084,266.034,247.95,239.795,240.136,245.352,243.7,236.997,237.63,247.547,265.309,273.335,299.766,326.288,353.205,366.778,372.702,377.911,373.541,369.06,282.201,273.31,272.695,281.295,285.161,286.431,280.971,272.265,273.69,281.639,286.176,285.009,419.004,409.531,405.07,409.385,405.975,411.213,420.969,432.296,437.619,439.077,436.614,430.847,420.259,418.209,420.418,419.023,421.555,418.535,420.119,417.38,17.1744,-1.88598,414.402,0.135779,0.066244,0.0179267
444.823,446.663,451.251,457.865,467.368,482.594,502.958,531.014,567.77,604.715,635.068,659.773,679.154,691.081,698.64,705.512,709.867,465.337,479.093,502.292,527.989,552.639,596.398,623.557,649.018,672.286,687.173,573.719,573.523,573.023,572.47,542.687,557.207,572.532,588.213,602.401,489.837,504.102,521.402,537.264,521.941,505.024,612.925,629.648,646.852,660.562,647.263,630.345,518.265,536.853,555.023,570.827,589.153,610.025,627.076,609.789,589.584,570.354,553.253,535.959,527.092,553.97,570.395,588.92,619.182,588.417,569.985,553.569,282.733,315.085,345.638,376.421,407.902,440.059,470.385,495.444,503.967,499.619,480.292,453.322,421.855,388.416,354.56,320.344,284.79,266.033,247.904,239.73,240.08,245.332,243.654,236.8,237.405,247.531,265.459,273.245,299.563,325.968,352.785,366.455,372.361,377.537,373.187,368.769,282.06,273.242,272.597,281.103,284.942,286.272,280.807,272.144,273.599,281.463,286.002,284.824,418.792,409.317,404.822,409.158,405.786,411.122,420.896,432.351,437.637,439.018,436.514,430.637,420.047,417.974,420.203,418.881,421.44,418.442,419.94,417.149,17.1725,-1.98981,413.891,0.134545,0.0646754,0.0188945
444.841,446.736,451.36,458.057,467.821,483.275,503.596,531.502,568.206,605.118,635.461,660.076,679.315,691.071,698.448,705.26,709.627,465.382,479.233,502.339,527.879,552.445,597.138,624.465,649.916,673.068,687.669,573.917,573.679,573.149,572.59,542.803,557.299,572.605,588.315,602.505,490.064,504.296,521.492,537.255,521.999,505.199,612.975,629.605,646.71,660.38,647.052,630.263,518.446,537.027,555.206,570.976,589.26,610.106,627.132,609.869,589.69,570.5,553.447,536.143,527.218,554.201,570.573,589.064,619.239,588.557,570.162,553.8,282.122,314.831,345.857,376.982,408.651,440.782,470.897,495.723,504.131,499.669,480.249,453.195,421.716,388.286,354.485,320.303,284.802,265.998,248.053,239.913,240.242,245.345,243.715,237.069,237.751,247.945,265.85,273.257,299.44,325.716,352.422,366.067,371.975,377.17,372.786,368.289,282.146,273.486,272.767,280.951,284.849,286.214,280.673,272.318,273.812,281.515,285.912,284.69,418.485,408.972,404.549,408.831,405.465,410.701,420.406,431.873,437.191,438.603,436.136,430.268,419.712,417.606,419.791,418.433,420.971,418.02,419.567,416.831,17.2811,-2.04793,414.423,0.131745,0.0649559,0.0185179
444.842,446.815,451.427,458.077,467.85,483.424,503.919,531.963,568.786,605.726,636.018,660.46,679.474,691.014,698.24,705.036,709.446,465.417,479.293,502.455,528.067,552.745,597.547,625.112,650.687,673.776,688.06,574.147,573.896,573.365,572.821,543.093,557.511,572.701,588.327,602.408,490.302,504.488,521.614,537.289,522.117,505.403,612.953,629.52,646.546,660.136,646.828,630.137,518.711,537.074,555.131,570.963,589.294,610.012,626.736,609.717,589.679,570.435,553.331,536.157,527.443,554.152,570.572,589.11,618.873,588.594,570.142,553.734,281.74,314.504,345.594,376.795,408.527,440.677,470.799,495.623,503.969,499.268,479.57,452.439,421.045,387.772,354.232,320.302,285.034,265.953,248.004,239.782,240.061,245.136,243.508,237.002,237.827,248.255,266.23,273.34,299.389,325.543,352.128,365.826,371.701,376.9,372.566,368.075,282.185,273.594,272.832,280.871,284.805,286.181,280.649,272.469,274.011,281.651,285.98,284.714,418.306,408.662,404.267,408.569,405.225,410.475,420.277,431.682,437.025,438.463,435.971,430.054,419.456,417.296,419.498,418.142,420.788,417.831,419.433,416.693,17.3562,-2.12915,414.943,0.132346,0.0650702,0.0186997
444.866,446.775,451.452,458.27,468.172,483.631,503.861,531.371,567.971,604.93,635.298,659.93,679.049,690.715,698.109,704.937,709.279,465.41,479.369,502.542,528.174,552.797,596.895,624.185,649.709,672.839,687.279,574.026,573.774,573.252,572.711,542.819,557.347,572.684,588.361,602.498,490.071,504.355,521.502,537.399,522.073,505.259,612.546,629.366,646.427,660.166,646.748,629.925,518.466,537.006,555.171,570.955,589.328,610.037,626.939,609.716,589.671,570.41,553.34,536.078,527.182,554.188,570.56,589.145,619.056,588.634,570.145,553.775,281.737,314.602,345.922,377.33,409.095,441.196,471.189,495.857,504.277,499.847,480.328,453.137,421.62,388.319,354.733,320.772,285.527,265.976,247.868,239.504,239.708,244.848,243.015,236.449,237.244,247.704,265.862,272.97,299.182,325.445,352.138,366.031,371.821,376.981,372.691,368.284,282.239,273.716,273.003,281.09,284.903,286.328,280.666,272.371,273.881,281.479,285.857,284.638,418.429,408.855,404.329,408.608,405.188,410.517,420.184,431.632,437.047,438.551,436.109,430.229,419.648,417.416,419.591,418.198,420.78,417.788,419.434,416.734,17.2179,-2.08952,413.289,0.128358,0.0632017,0.0188062
444.935,446.785,451.422,458.284,468.322,483.886,504.197,531.653,568.264,605.151,635.381,659.948,679.059,690.744,698.183,704.93,709.172,465.253,479.264,502.42,528.051,552.629,596.871,624.385,650.152,673.359,687.575,573.943,573.677,573.164,572.649,542.593,557.195,572.611,588.362,602.565,489.937,504.204,521.329,537.302,521.945,505.114,612.177,629.048,646.092,659.904,646.396,629.565,518.335,536.926,555.169,570.964,589.352,610.14,627.128,609.854,589.784,570.511,553.444,536.081,527.042,554.253,570.615,589.225,619.219,588.747,570.237,553.881,282.014,314.772,346.139,377.597,409.351,441.399,471.346,495.974,504.384,499.845,480.215,453.112,421.846,388.857,355.528,321.831,286.878,265.81,247.847,239.484,239.743,245.038,243.223,236.629,237.445,248.193,266.575,273.346,299.462,325.6,352.171,366.179,371.938,377.076,372.792,368.349,282.346,273.878,273.184,281.281,285.003,286.442,280.894,272.58,274.117,281.689,286.004,284.78,418.56,409.027,404.449,408.711,405.269,410.582,420.155,431.631,437.125,438.672,436.245,430.341,419.774,417.551,419.692,418.273,420.763,417.805,419.496,416.824,17.1887,-1.99303,412.471,0.126972,0.0627455,0.0190391
444.988,446.818,451.469,458.34,468.381,484.009,504.346,531.838,568.29,604.879,634.861,659.3,678.526,690.431,698.072,705.03,709.504,465.259,479.317,502.532,528.199,552.83,597.246,624.777,650.483,673.721,688.054,574.13,573.827,573.268,572.711,542.606,557.195,572.626,588.425,602.662,489.969,504.286,521.452,537.408,522.033,505.166,612.535,629.415,646.493,660.307,646.819,629.959,518.348,536.984,555.242,570.92,589.159,609.928,626.995,609.638,589.579,570.452,553.494,536.117,527.077,554.302,570.56,589.009,619.09,588.548,570.192,553.938,281.831,314.766,346.284,377.84,409.689,441.776,471.672,496.115,504.44,500.02,480.737,453.958,422.887,389.952,356.54,322.691,287.579,266.129,248.017,239.633,239.829,245.045,243.297,236.824,237.676,248.331,266.689,273.349,299.512,325.707,352.342,366.214,371.998,377.168,372.853,368.385,282.481,273.999,273.302,281.405,285.155,286.578,281.125,272.793,274.333,281.953,286.277,285.043,418.613,409.099,404.536,408.781,405.401,410.768,420.386,431.812,437.195,438.685,436.288,430.449,419.835,417.547,419.697,418.316,420.991,417.925,419.571,416.923,17.231,-1.89636,412.884,0.1236,0.0626224,0.0211784
444.964,446.865,451.539,458.3,468.413,484.268,504.167,531.525,567.35,603.438,633.516,658.284,678.085,690.468,698.114,705.008,709.629,465.403,479.349,502.686,528.341,552.842,597.206,624.614,650.035,673.219,687.651,573.958,573.717,573.176,572.626,542.844,557.274,572.478,588.263,602.472,490.354,504.498,521.575,536.965,521.934,505.279,613.122,629.234,646.229,659.698,646.605,630.035,518.412,537.075,555.23,570.918,589.09,609.877,626.872,609.578,589.423,570.344,553.359,536.082,527.246,554.197,570.514,588.882,619.016,588.337,570.041,553.73,281.815,314.946,346.535,378.005,409.932,442.022,471.871,496.389,504.675,500.552,481.564,455.034,424.065,390.893,356.947,322.452,286.725,266.561,248.126,239.845,240.097,245.259,243.694,236.939,237.683,247.871,266.041,273.481,299.662,325.944,352.683,366.185,372.096,377.332,372.885,368.31,282.669,274.029,273.311,281.295,285.289,286.575,280.945,272.668,274.071,281.793,286.097,284.93,418.735,409.085,404.716,408.928,405.643,410.777,420.568,432.007,437.237,438.603,436.182,430.417,419.976,417.739,419.898,418.517,421.193,418.155,419.718,417.057,17.3426,-1.83887,417.502,0.123816,0.06505,0.0217159
444.976,446.763,451.41,458.21,468.2,483.866,504.033,531.487,567.565,603.819,633.752,658.377,677.994,690.287,698.068,704.976,709.401,465.474,479.548,502.694,528.21,552.648,596.879,624.054,649.4,672.534,687.153,573.944,573.74,573.262,572.763,542.767,557.299,572.649,588.41,602.63,490.03,504.28,521.444,537.216,521.928,505.097,612.603,629.149,646.219,659.927,646.62,629.835,518.464,537.196,555.417,571.027,589.151,609.893,626.978,609.635,589.552,570.544,553.654,536.297,527.26,554.408,570.622,588.95,619.106,588.485,570.253,554.043,281.873,314.785,346.241,377.683,409.525,441.562,471.36,495.803,504.196,500.167,481.38,454.946,423.977,390.837,356.962,322.607,287.036,266.126,248.044,239.82,240.045,245.174,243.574,237.02,237.786,248.006,266.054,273.469,299.576,325.725,352.326,366.235,372.043,377.19,372.849,368.384,282.612,273.987,273.322,281.544,285.373,286.721,281.267,272.799,274.269,282.012,286.387,285.211,418.633,409.049,404.493,408.738,405.416,410.766,420.505,431.835,437.05,438.432,436.022,430.279,419.873,417.554,419.706,418.364,421.085,417.938,419.469,416.806,17.2369,-1.87639,414.901,0.123974,0.0620058,0.0216851
444.947,446.793,451.37,457.95,467.859,483.724,503.908,531.736,567.786,603.9,633.802,658.435,678.162,690.519,698.109,704.777,709.099,465.716,479.799,502.945,528.391,552.721,596.724,624.004,649.235,672.247,686.627,573.844,573.743,573.363,572.972,543.041,557.486,572.693,588.455,602.621,490.409,504.39,521.383,536.676,521.739,505.167,612.637,628.506,645.39,658.798,645.802,629.37,518.503,537.264,555.461,571.107,589.161,609.948,626.953,609.731,589.577,570.629,553.716,536.336,527.343,554.468,570.728,588.983,619.152,588.468,570.298,554.051,281.797,314.683,346.082,377.389,409.226,441.303,471.121,495.7,504.03,499.937,481.08,454.73,423.945,390.839,356.894,322.366,286.671,266.182,248.061,239.836,240.024,245.08,243.605,236.978,237.806,247.932,265.894,273.584,299.657,325.82,352.448,366.053,371.938,377.144,372.705,368.083,282.629,273.906,273.224,281.334,285.288,286.538,280.942,272.539,273.927,281.725,285.991,284.855,418.577,408.805,404.429,408.633,405.375,410.458,420.313,431.677,436.824,438.146,435.736,430.07,419.769,417.439,419.56,418.199,420.884,417.923,419.436,416.808,17.3486,-1.94981,418.371,0.12681,0.0633813,0.0206791
444.863,446.814,451.407,457.942,467.806,483.678,503.786,531.499,567.496,603.767,633.897,658.69,678.37,690.608,698.146,704.862,709.313,465.681,479.637,503.013,528.695,553.219,596.828,623.972,649.11,672.117,686.585,574.107,573.91,573.435,572.954,543.053,557.506,572.705,588.471,602.634,490.349,504.379,521.38,536.57,521.663,505.121,613.403,629.25,646.145,659.432,646.493,630.077,518.618,537.36,555.521,571.121,589.117,609.839,626.773,609.567,589.445,570.554,553.671,536.362,527.476,554.501,570.735,588.926,618.936,588.397,570.269,554.059,281.934,314.78,346.019,377.232,409.136,441.229,471.006,495.545,503.792,499.572,480.481,454.074,423.282,390.331,356.677,322.514,287.202,266.274,247.766,239.378,239.602,244.839,243.429,236.745,237.538,247.432,265.313,273.315,299.403,325.583,352.226,365.817,371.729,376.957,372.522,367.882,282.451,273.699,273.006,281.084,285.107,286.307,280.723,272.413,273.8,281.641,285.872,284.717,418.501,408.601,404.218,408.401,405.122,410.22,420.264,431.466,436.602,437.96,435.606,430.053,419.652,417.312,419.412,418.031,420.815,417.748,419.318,416.742,17.4082,-2.0646,419.074,0.12464,0.0639789,0.0211516
