frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_paiintsoft,fac_negintsoft,fac_posintsoft,neu_exp,fac_comlowintsoft,fac_comuppintsoft,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_paiinthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_comlowinthard,fac_comuppinthard,fac_cominthard,error_reason,dbm_master_url
74,0,2.4330000000000003,0.98,1,0.26,0.0,1.37,0.0,0.02,1.63,0.0,0.27,0.0,0.04,0.08,0.23,0.0,0.15,0.02,0.11,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.13583333333333333,0.021666666666666667,0.13583333333333333,0.16666666666666666,0,0,0.25,0.08766666666666667,0,0.021666666666666667,0,0.45999999999999996,0.4075,0.06571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3025,0.0,Pass,sample_data/subj02_timepoint01.mp4
75,0,2.467,0.98,1,0.39,0.0,1.38,0.0,0.04,1.67,0.0,0.3,0.0,0.05,0.08,0.15,0.0,0.19,0.0,0.21,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.1475,0.0325,0.14333333333333334,0.16944444444444443,0,0,0.25416666666666665,0.09205555555555556,0,0.0325,0,0.49277777777777776,0.4258333333333333,0.07039682539682539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3169444444444444,0.0,Pass,sample_data/subj02_timepoint01.mp4
76,0,2.5,0.98,1,0.46,0.01,1.33,0.0,0.04,1.7,0.0,0.31,0.0,0.08,0.04,0.13,0.0,0.25,0.0,0.24,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14916666666666667,0.03833333333333334,0.14541666666666667,0.16833333333333333,0,0,0.2525,0.09258333333333332,0,0.03833333333333334,0,0.50125,0.4325,0.07160714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3175,0.0,Pass,sample_data/subj02_timepoint01.mp4
77,0,2.533,0.98,1,0.59,0.02,1.27,0.0,0.04,1.56,0.0,0.28,0.0,0.07,0.0,0.04,0.0,0.26,0.01,0.24,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.155,0.049166666666666664,0.1425,0.15722222222222224,0,0,0.23583333333333334,0.09094444444444445,0,0.049166666666666664,0,0.5038888888888889,0.41500000000000004,0.071984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.31222222222222223,0.0,Pass,sample_data/subj02_timepoint01.mp4
78,0,2.5669999999999997,0.98,1,0.6,0.02,1.21,0.0,0.02,1.45,0.0,0.28,0.0,0.03,0.0,0.02,0.0,0.19,0.05,0.24,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.15083333333333335,0.049999999999999996,0.13583333333333333,0.14777777777777779,0,0,0.22166666666666668,0.08688888888888889,0,0.049999999999999996,0,0.48444444444444446,0.3925,0.0692063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.29861111111111116,0.0,Pass,sample_data/subj02_timepoint01.mp4
79,0,2.6,0.98,1,0.61,0.03,1.16,0.0,0.0,1.32,0.0,0.26,0.0,0.0,0.0,0.02,0.0,0.13,0.06,0.19,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.1475,0.050833333333333335,0.12875,0.13777777777777778,0,0,0.20666666666666667,0.08280555555555555,0,0.050833333333333335,0,0.4648611111111111,0.3675,0.06640873015873015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.28527777777777774,0.0,Pass,sample_data/subj02_timepoint01.mp4
80,0,2.633,0.98,1,0.56,0.02,1.15,0.0,0.0,1.4,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.16,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.1425,0.04666666666666667,0.12958333333333333,0.14166666666666666,0,0,0.2125,0.08275,0,0.04666666666666667,0,0.46041666666666664,0.3758333333333333,0.06577380952380953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.2841666666666667,0.0,Pass,sample_data/subj02_timepoint01.mp4
81,0,2.667,0.98,1,0.53,0.04,1.21,0.0,0.0,1.56,0.0,0.26,0.0,0.02,0.0,0.0,0.0,0.12,0.09,0.1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.145,0.04416666666666667,0.13749999999999998,0.15388888888888888,0,0,0.23083333333333333,0.08727777777777776,0,0.04416666666666667,0,0.4805555555555555,0.405,0.06865079365079364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.29888888888888887,0.0,Pass,sample_data/subj02_timepoint01.mp4
82,0,2.7,0.98,1,0.47,0.02,1.22,0.0,0.0,1.66,0.0,0.31,0.0,0.07,0.01,0.0,0.0,0.14,0.19,0.07,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14083333333333334,0.03916666666666666,0.1395833333333333,0.16,0,0,0.24,0.08808333333333333,0,0.03916666666666666,0,0.47958333333333336,0.4175,0.06851190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.30083333333333334,0.0,Pass,sample_data/subj02_timepoint01.mp4
83,0,2.733,0.98,1,0.45,0.02,1.3,0.0,0.0,1.62,0.0,0.4,0.0,0.07,0.01,0.03,0.0,0.16,0.26,0.04,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14583333333333334,0.0375,0.14041666666666666,0.1622222222222222,0,0,0.24333333333333332,0.08969444444444444,0,0.0375,0,0.4859722222222222,0.4158333333333334,0.06942460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3080555555555555,0.0,Pass,sample_data/subj02_timepoint01.mp4
84,0,2.767,0.98,1,0.46,0.0,1.3,0.0,0.0,1.42,0.0,0.34,0.0,0.07,0.01,0.06,0.0,0.24,0.34,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14666666666666667,0.03833333333333334,0.13249999999999998,0.15111111111111108,0,0,0.22666666666666666,0.08605555555555555,0,0.03833333333333334,0,0.4686111111111111,0.3833333333333333,0.06694444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.29777777777777775,0.0,Pass,sample_data/subj02_timepoint01.mp4
85,0,2.8,0.98,1,0.47,0.0,1.29,0.0,0.0,1.27,0.0,0.28,0.0,0.02,0.0,0.1,0.0,0.32,0.25,0.06,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14666666666666667,0.03916666666666666,0.12625,0.14222222222222222,0,0,0.21333333333333335,0.08302777777777778,0,0.03916666666666666,0,0.4543055555555555,0.35833333333333334,0.06490079365079364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.28888888888888886,0.0,Pass,sample_data/subj02_timepoint01.mp4
86,0,2.833,0.98,1,0.45,0.0,1.26,0.0,0.0,1.22,0.0,0.16,0.0,0.03,0.03,0.17,0.0,0.38,0.14,0.06,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.1425,0.0375,0.12208333333333332,0.13777777777777778,0,0,0.20666666666666667,0.08047222222222221,0,0.0375,0,0.4398611111111111,0.3458333333333333,0.06283730158730158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.28027777777777774,0.0,Pass,sample_data/subj02_timepoint01.mp4
87,0,2.867,0.98,1,0.44,0.0,1.27,0.0,0.0,1.23,0.0,0.14,0.0,0.01,0.03,0.22,0.0,0.37,0.03,0.06,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.1425,0.03666666666666667,0.1225,0.1388888888888889,0,0,0.20833333333333334,0.08077777777777778,0,0.03666666666666667,0,0.44055555555555553,0.3475,0.06293650793650793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.2813888888888889,0.0,Pass,sample_data/subj02_timepoint01.mp4
88,0,2.9,0.98,1,0.41,0.0,1.28,0.0,0.02,1.19,0.0,0.15,0.0,0.01,0.03,0.27,0.0,0.25,0.03,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14083333333333334,0.034166666666666665,0.12,0.13722222222222222,0,0,0.2058333333333333,0.07961111111111112,0,0.034166666666666665,0,0.4322222222222222,0.33916666666666667,0.061746031746031736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.27805555555555556,0.0,Pass,sample_data/subj02_timepoint01.mp4
89,0,2.9330000000000003,0.98,1,0.42,0.0,1.31,0.0,0.02,1.13,0.0,0.25,0.0,0.0,0.0,0.26,0.0,0.13,0.06,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.14416666666666667,0.034999999999999996,0.11916666666666666,0.13555555555555554,0,0,0.20333333333333334,0.07977777777777777,0,0.034999999999999996,0,0.4338888888888889,0.3325,0.06198412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.2797222222222222,0.0,Pass,sample_data/subj02_timepoint01.mp4
90,0,2.967,0.98,1,0.38,0.0,1.2,0.0,0.02,0.92,0.0,0.25,0.0,0.01,0.0,0.26,0.0,0.07,0.09,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.13166666666666668,0.03166666666666667,0.10416666666666667,0.11777777777777779,0,0,0.17666666666666667,0.07072222222222221,0,0.03166666666666667,0,0.38527777777777783,0.28500000000000003,0.05503968253968255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.24944444444444447,0.0,Pass,sample_data/subj02_timepoint01.mp4
91,0,3.0,0.98,1,0.39,0.0,1.25,0.02,0.0,0.94,0.0,0.22,0.0,0.0,0.03,0.22,0.0,0.1,0.05,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.1366666666666667,0.03416666666666667,0.10833333333333334,0.12277777777777778,0,0,0.1825,0.07355555555555557,0,0.03416666666666667,0,0.40194444444444444,0.29666666666666663,0.05742063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.2594444444444445,0.0,Pass,sample_data/subj02_timepoint01.mp4
92,0,3.033,0.98,1,0.35,0.0,1.23,0.02,0.0,0.88,0.0,0.19,0.0,0.09,0.03,0.2,0.0,0.11,0.08,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.13166666666666668,0.030833333333333334,0.10333333333333333,0.11833333333333333,0,0,0.1758333333333333,0.07066666666666667,0,0.030833333333333334,0,0.3841666666666667,0.2816666666666667,0.054880952380952384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.25,0.0,Pass,sample_data/subj02_timepoint01.mp4
93,0,3.0669999999999997,0.98,1,0.35,0.02,1.34,0.16,0.0,0.97,0.0,0.24,0.0,0.17,0.03,0.21,0.0,0.13,0.17,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.14083333333333334,0.0425,0.1175,0.13722222222222222,0,0,0.1925,0.0791111111111111,0,0.0425,0,0.43805555555555553,0.32916666666666666,0.06257936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.27805555555555556,0.0,Pass,sample_data/subj02_timepoint01.mp4
94,0,3.1,0.98,1,0.23,0.02,1.29,0.14,0.0,1.02,0.0,0.24,0.0,0.23,0.0,0.21,0.0,0.09,0.28,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.9800000000000001,0,0.12666666666666668,0.030833333333333334,0.11166666666666668,0.13611111111111113,0,0,0.1925,0.0748888888888889,0,0.030833333333333334,0,0.4052777777777778,0.32000000000000006,0.0578968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.2627777777777778,0.0,Pass,sample_data/subj02_timepoint01.mp4
95,0,3.133,0.98,1,0.18,0.02,1.3,0.19,0.02,1.06,0.0,0.26,0.0,0.15,0.0,0.16,0.05,0.1,0.32,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.12333333333333334,0.030833333333333334,0.11375,0.14166666666666666,0,0,0.19666666666666668,0.07575000000000001,0,0.030833333333333334,0,0.40958333333333335,0.33166666666666667,0.058511904761904765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.265,0.0,Pass,sample_data/subj02_timepoint01.mp4
96,0,3.167,0.98,1,0.09,0.0,1.27,0.14,0.04,1.12,0.0,0.27,0.0,0.06,0.0,0.11,0.05,0.08,0.26,0.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.21166666666666667,0.023333333333333334,0.14055555555555557,0.14055555555555557,0,0,0.1991666666666667,0.09855555555555555,0,0.023333333333333334,0,0.5161111111111112,0.4216666666666667,0.07373015873015874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14055555555555557,0.0,Pass,sample_data/subj02_timepoint01.mp4
97,0,3.2,0.98,1,0.12,0.0,1.28,0.18,0.05,1.12,0.0,0.31,0.0,0.03,0.0,0.06,0.05,0.13,0.24,0.03,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.21333333333333335,0.03,0.14333333333333334,0.14333333333333334,0,0,0.20000000000000004,0.1,0,0.03,0,0.53,0.43000000000000005,0.07571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14333333333333334,0.0,Pass,sample_data/subj02_timepoint01.mp4
98,0,3.233,0.98,1,0.11,0.0,1.31,0.12,0.04,1.27,0.01,0.36,0.0,0.05,0.0,0.05,0.0,0.11,0.19,0.03,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.21833333333333335,0.02,0.15000000000000002,0.15000000000000002,0,0,0.215,0.10366666666666668,0,0.02,0,0.5383333333333333,0.45,0.0769047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15000000000000002,0.0,Pass,sample_data/subj02_timepoint01.mp4
99,0,3.267,0.98,1,0.09,0.0,1.31,0.04,0.04,1.27,0.01,0.36,0.0,0.05,0.0,0.0,0.0,0.13,0.2,0.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.9800000000000001,0,0.21833333333333335,0.006666666666666667,0.14555555555555555,0.14555555555555555,0,0,0.215,0.10188888888888889,0,0.006666666666666667,0,0.5161111111111111,0.43666666666666665,0.07373015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14555555555555555,0.0,Pass,sample_data/subj02_timepoint01.mp4
100,0,3.3,0.98,1,0.11,0.0,1.3,0.0,0.04,1.3,0.01,0.36,0.0,0.04,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0,0.21666666666666667,0.0,0.14444444444444446,0.14444444444444446,0,0,0.21666666666666667,0.10111111111111112,0,0.0,0,0.5055555555555556,0.43333333333333335,0.07222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14444444444444446,0.0,Pass,sample_data/subj02_timepoint01.mp4
101,0,3.333,0.98,1,0.12,0.0,1.29,0.0,0.03,1.34,0.0,0.3,0.0,0.01,0.0,0.0,0.0,0.14,0.12,0.08,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.9800000000000001,0,0.215,0.0,0.1461111111111111,0.1461111111111111,0,0,0.21916666666666665,0.10144444444444445,0,0.0,0,0.5072222222222222,0.43833333333333335,0.07246031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.1461111111111111,0.0,Pass,sample_data/subj02_timepoint01.mp4
102,0,3.367,0.98,1,0.16,0.04,1.36,0.06,0.02,1.45,0.0,0.24,0.0,0.0,0.01,0.07,0.0,0.15,0.12,0.18,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.22666666666666668,0.01,0.15944444444444444,0.15944444444444444,0,0,0.23416666666666666,0.10911111111111112,0,0.01,0,0.5555555555555556,0.4783333333333334,0.07936507936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15944444444444444,0.0,Pass,sample_data/subj02_timepoint01.mp4
103,0,3.4,0.98,1,0.11,0.04,1.4,0.06,0.01,1.52,0.0,0.21,0.0,0.0,0.01,0.09,0.0,0.17,0.17,0.22,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.2333333333333333,0.01,0.16555555555555557,0.16555555555555557,0,0,0.24333333333333332,0.11288888888888889,0,0.01,0,0.5744444444444444,0.4966666666666667,0.08206349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.16555555555555557,0.0,Pass,sample_data/subj02_timepoint01.mp4
104,0,3.4330000000000003,0.98,1,0.05,0.04,1.46,0.16,0.0,1.65,0.0,0.17,0.0,0.0,0.01,0.14,0.0,0.21,0.27,0.14,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9800000000000001,0,0.24333333333333332,0.02666666666666667,0.18166666666666664,0.18166666666666664,0,0,0.25916666666666666,0.12133333333333332,0,0.02666666666666667,0,0.6333333333333333,0.5449999999999999,0.09047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.18166666666666664,0.0,Pass,sample_data/subj02_timepoint01.mp4
105,0,3.467,0.98,1,0.0,0.0,1.4,0.1,0.0,1.62,0.0,0.19,0.0,0.02,0.0,0.13,0.03,0.2,0.27,0.04,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9800000000000001,0,0.2333333333333333,0.016666666666666666,0.17333333333333334,0.17333333333333334,0,0,0.25166666666666665,0.11599999999999999,0,0.016666666666666666,0,0.5966666666666667,0.52,0.08523809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.17333333333333334,0.0,Pass,sample_data/subj02_timepoint01.mp4
106,0,3.5,0.98,1,0.0,0.0,1.39,0.1,0.0,1.53,0.0,0.19,0.0,0.03,0.04,0.28,0.03,0.2,0.19,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.9800000000000001,0,0.23166666666666666,0.016666666666666666,0.16777777777777778,0.16777777777777778,0,0,0.24333333333333332,0.11344444444444443,0,0.016666666666666666,0,0.5838888888888889,0.5033333333333333,0.08341269841269841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.16777777777777778,0.0,Pass,sample_data/subj02_timepoint01.mp4
107,0,3.533,0.98,1,0.0,0.0,1.31,0.0,0.0,1.21,0.0,0.2,0.0,0.03,0.04,0.32,0.03,0.26,0.09,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0,0.21833333333333335,0.0,0.14,0.14,0,0,0.21,0.09966666666666668,0,0.0,0,0.4983333333333334,0.42000000000000004,0.0711904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14,0.0,Pass,sample_data/subj02_timepoint01.mp4
108,0,3.5669999999999997,0.98,1,0.0,0.01,1.28,0.0,0.0,1.05,0.0,0.19,0.0,0.02,0.04,0.34,0.0,0.28,0.03,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.9800000000000001,0,0.21333333333333335,0.0,0.12944444444444445,0.12944444444444445,0,0,0.19416666666666668,0.09444444444444444,0,0.0,0,0.4722222222222222,0.38833333333333336,0.06746031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.12944444444444445,0.0,Pass,sample_data/subj02_timepoint01.mp4
109,0,3.6,0.98,1,0.0,0.01,1.23,0.0,0.0,0.93,0.0,0.22,0.0,0.0,0.0,0.22,0.0,0.2,0.17,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.9800000000000001,0,0.205,0.0,0.12000000000000001,0.12000000000000001,0,0,0.18000000000000002,0.089,0,0.0,0,0.445,0.36,0.06357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.12000000000000001,0.0,Pass,sample_data/subj02_timepoint01.mp4
110,0,3.633,0.98,1,0.0,0.01,1.19,0.0,0.0,0.95,0.0,0.23,0.0,0.03,0.02,0.15,0.0,0.08,0.16,0.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.9800000000000001,0,0.19833333333333333,0.0,0.11888888888888888,0.11888888888888888,0,0,0.17833333333333332,0.08722222222222221,0,0.0,0,0.43611111111111106,0.3566666666666667,0.062301587301587295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11888888888888888,0.0,Pass,sample_data/subj02_timepoint01.mp4
111,0,3.667,0.98,1,0.0,0.0,1.21,0.0,0.0,0.93,0.02,0.27,0.0,0.12,0.01,0.07,0.0,0.0,0.25,0.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9800000000000001,0,0.20166666666666666,0.0,0.11888888888888889,0.11888888888888889,0,0,0.17833333333333334,0.08788888888888888,0,0.0,0,0.4394444444444444,0.3566666666666667,0.06277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11888888888888889,0.0,Pass,sample_data/subj02_timepoint01.mp4
112,0,3.7,0.98,1,0.0,0.04,1.25,0.0,0.0,0.93,0.02,0.28,0.0,0.19,0.01,0.02,0.0,0.0,0.22,0.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0,0.20833333333333334,0.0,0.12111111111111111,0.12111111111111111,0,0,0.18166666666666667,0.09011111111111111,0,0.0,0,0.45055555555555554,0.36333333333333334,0.06436507936507936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.12111111111111111,0.0,Pass,sample_data/subj02_timepoint01.mp4
113,0,3.733,0.98,1,0.0,0.04,1.28,0.02,0.0,0.97,0.02,0.34,0.0,0.3,0.0,0.03,0.0,0.03,0.3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0,0.21333333333333335,0.0033333333333333335,0.12611111111111112,0.12611111111111112,0,0,0.1875,0.09311111111111112,0,0.0033333333333333335,0,0.4688888888888889,0.3783333333333333,0.066984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.12611111111111112,0.0,Pass,sample_data/subj02_timepoint01.mp4
