l0_x,l1_x,l2_x,l3_x,l4_x,l5_x,l6_x,l7_x,l8_x,l9_x,l10_x,l11_x,l12_x,l13_x,l14_x,l15_x,l16_x,l17_x,l18_x,l19_x,l20_x,l21_x,l22_x,l23_x,l24_x,l25_x,l26_x,l27_x,l28_x,l29_x,l30_x,l31_x,l32_x,l33_x,l34_x,l35_x,l36_x,l37_x,l38_x,l39_x,l40_x,l41_x,l42_x,l43_x,l44_x,l45_x,l46_x,l47_x,l48_x,l49_x,l50_x,l51_x,l52_x,l53_x,l54_x,l55_x,l56_x,l57_x,l58_x,l59_x,l60_x,l61_x,l62_x,l63_x,l64_x,l65_x,l66_x,l67_x,l0_y,l1_y,l2_y,l3_y,l4_y,l5_y,l6_y,l7_y,l8_y,l9_y,l10_y,l11_y,l12_y,l13_y,l14_y,l15_y,l16_y,l17_y,l18_y,l19_y,l20_y,l21_y,l22_y,l23_y,l24_y,l25_y,l26_y,l27_y,l28_y,l29_y,l30_y,l31_y,l32_y,l33_y,l34_y,l35_y,l36_y,l37_y,l38_y,l39_y,l40_y,l41_y,l42_y,l43_y,l44_y,l45_y,l46_y,l47_y,l48_y,l49_y,l50_y,l51_y,l52_y,l53_y,l54_y,l55_y,l56_y,l57_y,l58_y,l59_y,l60_y,l61_y,l62_y,l63_y,l64_y,l65_y,l66_y,l67_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
432.955,433.922,438.501,443.997,453.277,469.418,490.76,519.109,554.806,591.762,624.038,650.32,668.741,679.882,687.073,692.262,694.661,450.278,465.572,488.017,511.203,533.796,587.059,611.506,634.018,655.533,670.759,560.924,560.039,559.129,558.168,532.165,544.828,558.178,572.617,585.658,478.497,492.464,510.759,525.394,509.823,491.624,597.65,613.217,631.131,644.087,631.951,614.489,509.17,526.705,543.748,558.044,574.686,592.145,607.717,591.676,574.252,556.783,541.574,525.199,517.297,543.103,557.717,574.793,599.619,573.81,556.986,542.521,307.696,343.377,378.755,414.439,452.417,487.885,520.023,546.633,555.413,548.336,522.591,490.146,456.01,421.057,387.085,353.488,317.115,301.998,290.767,288.5,293.546,300.872,300.677,293.672,290.437,293.927,304.987,327.776,353.901,380.402,407.456,419.75,426.433,431.705,427.937,422.502,325.358,316.71,317.574,329.373,333.513,333.288,329.964,319.063,319.758,328.478,335.611,335.029,469.527,464.828,461.568,466.236,462.822,465.942,471.501,483.56,489.227,490.923,488.425,482.476,471.418,473.237,475.539,473.939,473.139,472.11,474.116,471.369,10.0565,23.1434,410.474,0.249024,0.0646581,0.00880335
432.916,433.87,438.413,443.793,452.943,469.194,490.886,519.745,555.65,592.67,624.84,650.984,669.207,680.166,687.213,692.165,694.322,450.528,465.852,488.172,511.238,533.777,586.802,610.899,633.121,654.448,669.793,560.946,560.159,559.355,558.482,532.555,545.215,558.494,572.838,585.811,478.472,492.321,510.647,525.24,509.686,491.476,597.654,613.125,631.068,643.957,631.957,614.492,509.085,526.805,543.92,558.193,574.744,592.342,608.195,591.88,574.268,556.898,541.755,525.292,517.219,543.28,557.875,574.862,600.071,573.835,557.111,542.68,308.023,343.307,378.242,413.645,451.478,487.025,519.236,546.004,554.792,547.725,522.094,489.802,455.764,420.921,387.025,353.543,317.382,301.875,290.513,288.126,293.082,300.313,300.185,293.165,290.016,293.347,304.308,327.355,353.264,379.563,406.444,419.27,425.831,431.041,427.369,422.003,325.208,316.345,317.234,329.312,333.486,333.211,329.808,318.643,319.268,328.236,335.428,334.896,468.9,464.267,461.066,465.69,462.296,465.401,470.963,482.839,488.309,489.954,487.504,481.678,470.77,472.77,475.04,473.427,472.56,471.47,473.438,470.754,10.1104,22.9406,411.401,0.24647,0.0650365,0.00755059
432.89,433.833,438.379,443.844,453.204,469.637,491.286,519.841,555.48,592.374,624.539,650.788,669.142,680.253,687.344,692.284,694.41,450.452,465.858,488.244,511.324,533.845,586.858,610.964,633.184,654.549,669.879,561.04,560.215,559.382,558.492,532.442,545.128,558.478,572.897,585.914,478.439,492.337,510.608,525.18,509.635,491.463,597.703,613.154,631.043,643.958,631.914,614.494,509.115,526.892,544.005,558.273,574.85,592.349,608.133,591.848,574.309,556.921,541.766,525.317,517.209,543.359,557.951,574.966,600.039,573.916,557.165,542.736,307.826,343.441,378.741,414.41,452.379,487.784,519.676,545.972,554.554,547.467,521.865,489.596,455.592,420.682,386.695,353.093,316.806,301.839,290.51,288.121,293.079,300.307,300.117,293.17,289.981,293.295,304.267,327.291,353.251,379.593,406.51,419.242,425.831,431.047,427.343,421.94,325.214,316.5,317.373,329.303,333.444,333.185,329.749,318.717,319.347,328.173,335.325,334.798,468.927,464.29,461.078,465.709,462.278,465.35,470.832,482.675,488.196,489.885,487.439,481.634,470.817,472.738,475.006,473.367,472.47,471.345,473.344,470.677,10.1204,22.9387,411.28,0.247814,0.0649641,0.00656915
432.995,433.884,438.365,443.798,453.032,469.225,490.707,519.251,555.159,592.353,624.755,651.105,669.474,680.461,687.373,692.244,694.32,450.818,466.132,488.356,511.348,533.81,587.174,611.339,633.55,654.742,669.803,561.139,560.375,559.597,558.753,532.661,545.361,558.708,573.091,586.072,478.745,492.601,510.772,525.361,509.882,491.827,597.627,613.024,630.829,643.752,631.672,614.346,509.183,526.944,544.099,558.456,575.124,592.683,608.333,592.182,574.615,557.125,541.872,525.388,517.28,543.447,558.127,575.224,600.275,574.186,557.345,542.821,307.422,342.97,378.153,413.626,451.359,486.677,518.604,545.107,553.87,546.865,521.2,488.777,454.614,419.587,385.655,352.158,315.967,301.064,289.809,287.298,292.151,299.277,299.144,292.282,289.24,292.855,303.943,326.603,352.619,378.998,405.94,418.565,425.154,430.377,426.654,421.274,324.689,316.087,316.93,328.589,332.725,332.513,329.126,318.377,319.072,327.736,334.751,334.168,468.314,463.571,460.314,464.987,461.583,464.671,470.238,482.247,487.843,489.515,487.004,481.104,470.233,472.072,474.363,472.78,471.889,470.802,472.747,470.021,10.1652,22.5936,411.038,0.251308,0.0641437,0.00679566
433,433.818,438.34,443.934,453.345,469.534,491.017,519.47,555.354,592.354,624.443,650.6,669.019,680.153,687.253,692.298,694.431,450.82,466.082,488.239,511.227,533.715,587.213,611.437,633.772,655.079,670.183,561.247,560.522,559.776,558.966,532.464,545.348,558.928,573.445,586.573,478.674,492.63,510.826,525.694,510.047,491.909,597.486,613.239,631.085,644.201,631.911,614.455,509.215,527.064,544.313,558.626,575.258,592.914,608.755,592.472,574.856,557.404,542.2,525.628,517.314,543.678,558.302,575.354,600.655,574.4,557.612,543.13,306.936,342.83,378.332,414.023,451.616,486.842,518.77,545.112,553.839,547.034,521.761,489.508,455.297,420.089,385.819,351.936,315.399,300.955,289.463,286.795,291.567,298.694,298.79,292.029,289.059,292.902,304.333,326.005,352.092,378.521,405.513,418.152,424.713,429.965,426.146,420.753,324.186,315.712,316.543,328.199,332.201,332.086,328.983,318.238,319.017,327.588,334.582,333.953,467.918,463.235,459.896,464.572,461.182,464.4,469.886,482.125,487.774,489.395,486.89,480.886,469.866,471.595,473.903,472.372,471.526,470.553,472.425,469.665,10.1937,22.3505,409.258,0.241939,0.0615444,0.00807428
432.998,433.954,438.498,443.779,452.995,469.317,490.972,520.001,555.585,592.216,624.252,650.678,669.285,680.56,687.607,692.412,694.34,450.64,466.067,488.594,511.768,534.267,587.44,611.543,633.702,655.077,670.253,561.555,560.865,560.164,559.394,533.161,545.896,559.21,573.582,586.56,478.922,492.822,511.446,525.793,510.279,491.774,598.276,613.374,631.554,644.354,632.636,615.023,509.671,527.604,544.815,559.053,575.48,593.009,608.737,592.609,575.008,557.743,542.593,526.01,517.899,544.127,558.696,575.564,600.626,574.514,557.9,543.469,306.897,342.571,377.927,413.552,451.384,486.811,518.635,544.9,553.341,546.269,520.82,488.43,454.273,419.115,384.856,350.973,314.395,300.839,289.088,286.507,291.202,298.163,297.925,290.916,287.927,291.494,303.015,325.438,351.402,377.741,404.647,417.666,424.192,429.3,425.568,420.219,323.627,314.149,315.117,327.788,332.053,331.658,327.881,316.037,316.453,325.883,333.258,332.93,467.785,462.572,459.109,463.689,460.23,463.281,469.222,481.398,487.046,488.649,486.25,480.487,469.486,471.007,473.195,471.563,470.877,470.145,472.067,469.414,10.3903,22.2112,412.765,0.249812,0.0611102,0.00592721
432.936,433.931,438.499,443.848,453.165,469.528,491.203,519.971,555.586,592.365,624.454,650.862,669.323,680.478,687.52,692.353,694.268,450.564,466.06,488.571,511.753,534.303,587.509,611.673,633.876,655.241,670.313,561.7,560.965,560.24,559.467,533.102,545.854,559.232,573.635,586.604,478.892,492.845,511.379,525.815,510.264,491.81,598.089,613.345,631.431,644.29,632.433,614.86,509.708,527.624,544.881,559.067,575.492,592.913,608.562,592.47,574.978,557.734,542.62,526.008,517.871,544.231,558.737,575.607,600.486,574.561,557.949,543.586,306.794,342.614,378.213,414.054,451.957,487.266,518.935,544.991,553.366,546.168,520.478,487.955,453.783,418.719,384.666,350.978,314.588,300.75,289.131,286.469,291.14,298.143,297.767,290.872,287.846,291.431,302.859,325.33,351.357,377.74,404.682,417.674,424.193,429.317,425.589,420.206,323.618,314.354,315.281,327.75,331.942,331.633,327.718,316.056,316.534,325.777,333.083,332.707,467.748,462.544,459.089,463.664,460.146,463.22,469.024,481.247,486.992,488.681,486.313,480.522,469.441,470.953,473.125,471.452,470.69,469.949,471.959,469.35,10.3773,22.1204,411.724,0.246351,0.0596193,0.00554899
432.859,433.838,438.361,443.858,453.298,469.735,491.431,519.785,555.506,592.607,624.874,651.205,669.468,680.397,687.335,692.269,694.299,450.693,466.037,488.492,511.732,534.459,587.565,611.573,633.675,654.936,670.077,561.879,561.124,560.378,559.594,533.19,545.944,559.398,573.775,586.697,478.829,492.872,511.058,525.755,510.185,492.072,598.161,613.805,631.588,644.554,632.386,615.012,509.77,527.714,545.036,559.16,575.577,592.892,608.453,592.326,574.974,557.751,542.671,526.035,517.852,544.391,558.846,575.686,600.436,574.625,558.027,543.728,306.901,342.76,378.339,414.214,452.14,487.326,518.882,544.736,553.052,545.735,519.813,487.271,453.113,418.101,384.213,350.748,314.661,300.6,289.038,286.236,290.949,298.092,297.601,290.885,287.769,291.226,302.307,325.049,351.238,377.767,404.857,417.571,424.075,429.229,425.452,420.048,323.749,315.277,316.045,327.573,331.657,331.544,327.636,316.971,317.664,326.163,333.17,332.601,467.285,462.37,459.03,463.61,460.047,463.236,468.739,481.082,486.86,488.685,486.347,480.494,469.148,470.863,473.045,471.36,470.472,469.432,471.542,468.991,10.3657,21.9757,410.175,0.244254,0.0586767,0.00500279
432.818,433.823,438.289,443.678,453.131,469.608,491.192,519.739,555.583,592.688,624.918,651.245,669.515,680.411,687.278,692.071,693.935,450.558,466.181,488.659,511.886,534.567,587.198,611.459,633.703,655.056,670.143,561.797,561.15,560.526,559.875,533.122,546.045,559.602,574.094,587.127,478.713,492.704,510.979,525.641,510.055,491.864,597.944,613.467,631.302,644.248,632.136,614.756,509.142,527.469,545.092,559.471,576.135,593.803,609.614,593.339,575.649,558.176,542.846,525.834,517.335,544.488,559.187,576.295,601.567,575.231,558.379,543.831,306.54,342.192,377.688,413.428,451.261,486.464,518.113,544.359,552.829,545.465,519.304,486.416,452.146,417.074,383.205,349.858,313.927,299.962,288.612,285.881,290.47,297.466,297.08,290.25,287.214,290.775,301.933,324.581,350.602,376.97,403.917,416.922,423.432,428.582,424.732,419.26,323.27,314.613,315.404,327.084,331.22,331.083,326.979,316.121,316.778,325.433,332.455,331.927,466.467,461.59,458.3,462.869,459.272,462.22,467.593,480.248,486.31,488.181,485.84,479.851,468.343,470.29,472.46,470.707,469.349,468.808,470.962,468.399,10.4249,21.6825,410.929,0.246449,0.0558738,0.00414323
432.641,433.647,438.042,443.389,453.013,469.731,491.423,519.925,555.582,592.537,624.738,651.136,669.458,680.385,687.128,691.764,693.51,450.458,466.131,488.691,511.961,534.65,587.102,611.469,633.729,654.999,669.762,561.752,561.122,560.538,559.945,533.153,546.073,559.608,574.075,587.052,478.915,492.843,511.063,525.524,510.093,491.957,597.638,612.909,630.664,643.522,631.528,614.269,509.133,527.627,545.275,559.695,576.402,593.921,609.526,593.462,575.929,558.426,543.044,525.957,517.272,544.703,559.433,576.584,601.556,575.493,558.597,544.007,306.41,342.415,378.296,414.277,452.175,487.182,518.422,544.161,552.253,544.653,518.354,485.408,451.109,415.837,381.882,348.597,312.759,299.655,288.202,285.292,289.744,296.644,296.338,289.728,286.86,290.692,302.02,324.098,350.071,376.383,403.259,416.431,422.886,427.984,424.086,418.59,322.962,314.262,315.086,326.705,330.867,330.689,326.621,315.816,316.466,325.11,332.059,331.563,465.898,460.947,457.657,462.198,458.578,461.335,466.586,479.26,485.437,487.387,485.086,479.214,467.734,469.561,471.7,469.889,468.428,468.049,470.276,467.755,10.429,21.5003,411.959,0.250423,0.0551688,0.00155214
432.664,433.612,437.962,443.347,453.042,469.758,491.378,519.799,555.422,592.366,624.532,650.947,669.33,680.33,687.097,691.721,693.432,450.568,466.22,488.769,512.041,534.679,586.882,611.317,633.671,654.994,669.728,561.638,561.03,560.463,559.883,533.01,545.969,559.559,574.062,587.075,478.906,492.829,511.009,525.503,510.076,491.973,597.484,612.791,630.505,643.375,631.355,614.12,509.124,527.631,545.239,559.701,576.474,593.99,609.556,593.542,576.024,558.462,543.039,525.985,517.263,544.656,559.425,576.643,601.612,575.558,558.604,543.969,306.418,342.365,378.202,414.143,451.967,486.931,518.203,544.011,552.164,544.586,518.286,485.253,450.851,415.459,381.361,347.947,311.972,299.546,288.141,285.256,289.713,296.595,296.217,289.549,286.665,290.629,302.074,324.037,350.051,376.4,403.306,416.362,422.853,427.96,424.032,418.534,322.92,314.301,315.113,326.624,330.776,330.636,326.485,315.77,316.435,324.971,331.91,331.414,465.853,460.95,457.653,462.201,458.562,461.277,466.45,479.174,485.381,487.342,485.008,479.108,467.716,469.53,471.682,469.852,468.296,468.009,470.232,467.672,10.4068,21.4373,411.729,0.251673,0.0542041,0.0012467
432.721,433.601,437.944,443.399,453.228,469.975,491.644,519.927,555.501,592.387,624.388,650.751,669.147,680.226,687.049,691.623,693.207,450.652,466.335,488.874,512.121,534.692,586.982,611.353,633.715,654.986,669.565,561.811,561.242,560.725,560.199,533.086,546.113,559.793,574.318,587.337,478.872,492.824,510.998,525.605,510.105,491.958,597.359,612.808,630.509,643.417,631.361,614.086,509.412,527.874,545.474,559.896,576.679,594.132,609.635,593.698,576.246,558.681,543.301,526.259,517.51,544.904,559.616,576.842,601.726,575.834,558.865,544.269,306.083,342.24,378.344,414.492,452.305,487.202,518.417,544.079,552.199,544.727,518.561,485.597,451.159,415.686,381.439,347.813,311.694,299.459,287.863,284.808,289.172,296.024,295.673,289.105,286.267,290.39,302.05,323.368,349.354,375.65,402.508,415.755,422.202,427.302,423.388,417.901,322.437,313.783,314.586,326.188,330.229,330.158,326.055,315.184,315.861,324.438,331.351,330.869,465.315,460.299,456.966,461.494,457.827,460.592,465.787,478.598,484.884,486.852,484.538,478.565,467.115,468.718,470.86,469.018,467.587,467.604,469.85,467.29,10.4451,21.1559,410.819,0.242357,0.0511489,0.00179894
432.672,433.641,437.908,443.232,453.048,470.021,491.896,520.281,555.689,592.285,624.063,650.277,668.804,680.06,686.912,691.576,693.311,450.558,466.361,489.098,512.472,535.179,587.473,612.038,634.392,655.682,670.171,562.211,561.652,561.146,560.649,533.257,546.283,560.002,574.606,587.605,479.15,493.068,511.003,525.403,510.097,492.245,597.807,612.991,630.447,643.252,631.2,614.243,509.446,527.937,545.544,560.034,576.842,594.131,609.382,593.688,576.404,558.808,543.333,526.254,517.544,544.984,559.778,577.007,601.569,576.004,559.006,544.332,305.972,342.208,378.395,414.597,452.515,487.395,518.389,543.597,551.457,543.857,517.908,485.454,451.576,416.461,382.324,348.529,312.321,299.184,287.513,284.428,288.75,295.575,295.05,288.532,285.756,289.818,301.34,322.876,348.981,375.398,402.369,415.016,421.537,426.711,422.72,417.146,322.148,313.759,314.458,325.496,329.547,329.479,325.154,314.749,315.428,323.674,330.333,329.83,464.863,459.583,456.326,460.812,457.12,459.805,465.076,477.819,484.166,486.23,483.971,478.088,466.601,467.929,470.024,468.13,466.922,466.804,469.149,466.692,10.5417,21.022,412.257,0.24224,0.0497478,0.00286114
432.649,433.617,437.911,443.284,453.156,470.182,492.046,520.433,555.827,592.375,624.113,650.27,668.777,680.046,686.92,691.599,693.356,450.578,466.444,489.168,512.508,535.176,587.519,612.083,634.427,655.725,670.253,562.207,561.649,561.143,560.647,533.249,546.282,560.009,574.633,587.654,479.138,493.066,511.009,525.411,510.097,492.239,597.828,613.008,630.475,643.287,631.244,614.28,509.345,527.866,545.509,560.033,576.879,594.234,609.548,593.786,576.436,558.799,543.289,526.178,517.458,544.948,559.78,577.046,601.722,576.033,558.995,544.284,305.997,342.267,378.5,414.738,452.708,487.624,518.629,543.797,551.608,544.001,518.045,485.594,451.731,416.643,382.521,348.728,312.522,299.176,287.534,284.477,288.791,295.606,295.071,288.506,285.692,289.698,301.181,322.855,348.943,375.351,402.313,415.021,421.536,426.709,422.706,417.115,322.174,313.76,314.45,325.497,329.559,329.494,325.159,314.723,315.382,323.648,330.314,329.82,464.856,459.581,456.319,460.804,457.12,459.803,465.087,477.824,484.169,486.237,483.976,478.083,466.612,467.947,470.043,468.149,466.936,466.801,469.151,466.699,10.554,21.0416,412.278,0.241668,0.0501833,0.00271878
432.667,433.565,437.835,443.289,453.275,470.329,492.218,520.413,555.708,592.148,623.835,649.912,668.411,679.678,686.566,691.333,693.205,450.901,466.725,489.412,512.721,535.369,587.828,612.222,634.43,655.593,670.086,562.404,561.838,561.322,560.822,533.459,546.464,560.193,574.754,587.717,479.544,493.533,511.356,525.802,510.511,492.753,597.827,613.114,630.47,643.307,631.199,614.307,509.662,528.287,545.968,560.334,577.032,594.24,609.494,593.789,576.627,559.146,543.784,526.63,517.716,545.412,560.079,577.178,601.71,576.217,559.333,544.775,305.694,342.256,378.764,415.189,453.159,487.954,518.756,543.633,551.275,543.687,517.87,485.597,451.75,416.599,382.428,348.661,312.497,298.833,287.17,284.053,288.362,295.251,294.76,288.384,285.627,289.661,301.086,322.473,348.653,375.128,402.15,414.716,421.211,426.378,422.301,416.692,321.94,313.727,314.399,325.164,329.177,329.164,325.066,314.913,315.641,323.701,330.237,329.694,464.122,459.027,455.79,460.221,456.548,459.206,464.279,477.265,483.707,485.829,483.631,477.733,465.94,467.267,469.334,467.429,466.225,466.309,468.691,466.281,10.6146,20.8933,412.054,0.239784,0.0484875,0.00323831
432.731,433.573,437.872,443.411,453.484,470.505,492.081,520.193,555.502,591.948,623.656,649.742,668.362,679.701,686.514,691.206,692.976,451.38,467.273,489.901,513.126,535.659,587.858,612.155,634.297,655.435,669.958,562.595,562.155,561.749,561.345,533.642,546.791,560.65,575.328,588.407,479.71,493.71,511.504,526.024,510.686,492.97,597.947,613.246,630.587,643.443,631.332,614.463,509.428,528.318,546.194,560.719,577.58,595.064,610.52,594.605,577.151,559.494,543.973,526.651,517.556,545.577,560.42,577.675,602.695,576.717,559.676,544.933,305.385,342.182,378.851,415.258,453.116,487.852,518.608,543.586,551.383,544.182,518.671,486.294,452.166,416.619,382.102,348.05,311.673,298.58,286.785,283.592,287.798,294.599,294.294,287.903,285.251,289.371,301.015,321.91,348.108,374.589,401.631,414.233,420.791,426.028,421.836,416.19,321.727,313.522,314.17,324.836,328.838,328.86,324.941,314.904,315.669,323.732,330.144,329.552,463.572,458.406,455.146,459.64,456.03,458.734,463.975,477.068,483.474,485.487,483.213,477.198,465.494,466.812,468.935,467.115,465.893,465.945,468.196,465.701,10.725,20.7528,412.197,0.23694,0.0468276,0.00377848
432.742,433.566,437.821,443.343,453.441,470.471,492.04,520.153,555.465,591.949,623.653,649.767,668.428,679.726,686.404,691.014,692.693,451.546,467.455,489.99,513.11,535.567,588.134,612.484,634.547,655.535,669.872,562.597,562.196,561.827,561.461,533.802,546.931,560.755,575.388,588.426,479.681,493.637,511.475,525.928,510.639,492.903,598.065,613.249,630.613,643.419,631.377,614.521,509.557,528.496,546.363,560.951,577.871,595.395,610.744,594.992,577.515,559.797,544.194,526.844,517.705,545.743,560.651,577.971,602.979,577.02,559.92,545.106,305.688,342.39,378.986,415.322,453.055,487.673,518.281,543.251,551.051,543.879,518.409,486.021,451.872,416.255,381.686,347.56,311.082,298.665,286.973,283.7,287.686,294.167,293.706,287.458,285.001,289.377,301.108,321.609,347.95,374.57,401.726,414.254,420.816,426.021,421.803,416.172,321.798,313.413,314.04,324.727,328.801,328.842,324.593,314.524,315.293,323.425,329.819,329.226,463.489,458.22,454.972,459.444,455.785,458.389,463.648,476.861,483.386,485.441,483.153,477.12,465.392,466.723,468.82,466.943,465.594,465.772,468.04,465.528,10.7903,20.7162,412.923,0.238826,0.0450724,0.00290088
432.727,433.712,438.004,443.462,453.567,470.635,492.183,520.275,555.712,592.323,624.103,650.211,668.837,680.024,686.57,691.129,692.775,451.773,467.882,490.45,513.59,536.11,588.593,613.097,635.222,656.139,670.233,563.168,562.776,562.434,562.118,534.013,547.299,561.25,576.005,589.113,479.99,493.915,511.699,526.057,510.81,493.144,598.397,613.439,630.752,643.54,631.456,614.703,509.386,528.529,546.529,561.326,578.469,596.12,611.493,595.71,578.079,560.145,544.341,526.862,517.51,545.936,561.048,578.592,603.718,577.663,560.336,545.318,305.26,342.256,379.109,415.526,453.019,487.328,517.489,542.1,549.787,542.833,517.714,485.719,451.83,416.375,381.977,347.934,311.647,297.772,285.931,282.429,286.227,292.654,292.434,286.41,284.299,288.965,300.927,320.579,346.897,373.462,400.538,413.131,419.681,424.952,420.733,415.093,320.987,312.509,313.135,323.821,327.848,327.868,323.874,313.817,314.643,322.894,329.071,328.428,462.43,456.819,453.597,458.083,454.455,457.051,462.524,475.465,482.02,484.061,481.762,475.771,464.238,465.369,467.466,465.604,464.399,464.475,466.737,464.227,10.9869,20.2686,413.681,0.230095,0.04379,0.00424229
432.857,433.757,437.992,443.431,453.505,470.638,492.358,520.729,556.233,592.724,624.263,650.153,668.697,679.925,686.546,691.094,692.7,451.971,468.035,490.553,513.651,536.122,588.509,612.928,634.999,655.93,670.123,563.162,562.811,562.508,562.225,534.026,547.341,561.339,576.124,589.26,480.054,493.964,511.731,526.134,510.867,493.215,598.35,613.463,630.753,643.529,631.48,614.733,509.242,528.457,546.542,561.324,578.425,596.156,611.669,595.741,578.031,560.137,544.358,526.793,517.381,545.941,561.043,578.538,603.891,577.596,560.318,545.312,305.442,342.285,379,415.389,452.967,487.489,517.92,542.649,550.263,543.168,517.973,485.946,452.051,416.608,382.156,348.06,311.748,297.795,285.891,282.385,286.191,292.639,292.427,286.319,284.15,288.739,300.676,320.518,346.86,373.461,400.583,413.121,419.681,424.974,420.711,415.035,320.95,312.461,313.084,323.787,327.797,327.828,323.845,313.751,314.548,322.798,328.989,328.365,462.281,456.812,453.62,458.095,454.485,457.065,462.457,475.551,482.072,484.105,481.815,475.8,464.123,465.355,467.457,465.596,464.349,464.547,466.808,464.313,10.992,20.2666,413.369,0.229333,0.0440784,0.0039938
432.868,433.749,437.987,443.431,453.527,470.7,492.53,520.928,556.419,592.876,624.344,650.138,668.569,679.773,686.468,691.017,692.584,452.173,468.187,490.621,513.648,536.078,588.592,612.743,634.581,655.393,669.66,563.324,562.982,562.7,562.431,534.157,547.5,561.542,576.328,589.458,480.321,494.253,511.979,526.392,511.12,493.488,598.342,613.506,630.749,643.5,631.476,614.751,509.29,528.528,546.689,561.495,578.636,596.315,611.817,595.894,578.226,560.302,544.501,526.859,517.414,546.102,561.22,578.757,604.057,577.823,560.504,545.482,305.553,342.349,379.044,415.502,453.158,487.774,518.297,542.965,550.474,543.296,518.001,485.939,452.075,416.756,382.424,348.418,312.186,297.828,285.889,282.318,286.085,292.516,292.258,286.198,284.006,288.44,300.251,320.385,346.79,373.441,400.612,413.124,419.677,424.98,420.705,415.008,320.946,312.49,313.105,323.824,327.776,327.831,323.749,313.643,314.409,322.648,328.829,328.229,462.161,456.758,453.571,458.024,454.366,456.926,462.231,475.432,482.061,484.173,481.917,475.897,463.996,465.272,467.365,465.446,464.167,464.521,466.864,464.404,11.0314,20.2457,413.154,0.227107,0.0424273,0.00378045
432.905,433.849,438.101,443.514,453.562,470.686,492.502,520.829,556.429,593.06,624.62,650.459,668.773,679.852,686.499,691.011,692.55,452.3,468.322,490.809,513.951,536.49,588.676,612.814,634.648,655.402,669.52,563.656,563.341,563.104,562.892,534.507,547.86,561.905,576.665,589.729,480.562,494.491,512.159,526.555,511.317,493.726,598.384,613.543,630.717,643.431,631.42,614.745,509.659,528.884,547.045,561.779,578.856,596.39,611.77,595.928,578.387,560.544,544.816,527.182,517.752,546.472,561.514,578.985,604.049,578.059,560.799,545.857,305.61,342.434,379.191,415.681,453.355,487.898,518.293,542.93,550.451,543.219,517.736,485.547,451.659,416.428,382.323,348.592,312.66,298.001,285.922,282.155,285.831,292.286,291.953,285.974,283.811,288.28,300.1,320.347,346.739,373.349,400.481,413.129,419.648,424.948,420.701,414.983,321.138,312.729,313.326,323.971,327.902,327.996,323.767,313.7,314.477,322.68,328.821,328.22,462.253,456.771,453.563,457.999,454.323,456.885,462.163,475.273,481.901,484.054,481.845,475.911,464.04,465.24,467.309,465.378,464.091,464.403,466.811,464.407,11.1211,20.2168,412.977,0.225757,0.040241,0.00358398
432.96,433.827,438.084,443.553,453.605,470.599,492.238,520.289,555.814,592.53,624.24,650.273,668.704,679.89,686.601,691.156,692.734,452.627,468.705,491.068,514.056,536.418,589.201,613.142,634.77,655.283,669.285,563.856,563.554,563.327,563.114,534.888,548.145,562.095,576.748,589.702,480.813,494.746,512.419,526.765,511.555,493.954,598.501,613.594,630.776,643.457,631.511,614.826,510.205,529.273,547.284,561.952,579.004,596.342,611.464,595.873,578.505,560.692,545.018,527.534,518.265,546.684,561.66,579.097,603.825,578.213,560.973,546.082,305.357,342.344,379.217,415.662,453.17,487.421,517.494,542.053,549.76,542.859,517.581,485.4,451.379,415.946,381.712,347.883,311.868,297.378,285.442,281.756,285.434,291.791,291.499,285.646,283.445,287.814,299.463,320.012,346.479,373.147,400.319,412.898,419.435,424.728,420.531,414.845,320.774,312.405,313.055,323.755,327.654,327.721,323.627,313.536,314.307,322.526,328.715,328.124,461.911,456.383,453.213,457.684,454.054,456.65,461.963,474.958,481.546,483.641,481.385,475.433,463.709,464.817,466.922,465.059,463.87,464.185,466.54,464.086,11.1802,20.0712,413.285,0.228195,0.0386168,0.00426099
433.109,433.971,438.17,443.631,453.747,470.815,492.378,520.412,555.81,592.38,623.945,649.955,668.479,679.798,686.569,691.198,692.848,452.737,468.786,491.366,514.58,537.073,589.209,613.334,635.14,655.821,669.801,564.079,563.792,563.573,563.373,534.912,548.248,562.281,577.014,590.03,480.833,494.807,512.52,526.848,511.634,494.011,598.932,614.053,631.254,643.881,631.975,615.277,510.264,529.404,547.425,562.158,579.271,596.643,611.695,596.161,578.759,560.882,545.12,527.625,518.378,546.778,561.836,579.327,604.071,578.447,561.145,546.163,305.471,342.466,379.283,415.674,453.189,487.441,517.525,542.107,549.754,542.745,517.387,485.088,450.978,415.402,381.038,347.111,311.021,297.565,285.381,281.613,285.243,291.607,291.257,285.355,283.191,287.729,299.638,319.879,346.403,373.131,400.356,412.784,419.39,424.712,420.44,414.72,320.751,312.342,312.979,323.654,327.588,327.651,323.49,313.441,314.225,322.435,328.62,328.025,461.845,456.243,453.064,457.555,453.91,456.479,461.877,474.936,481.577,483.683,481.409,475.428,463.644,464.72,466.847,464.978,463.767,464.179,466.546,464.062,11.2823,20.0476,413.677,0.23091,0.0372717,0.00419892
