fac_AU01int,fac_AU02int,fac_AU04int,fac_AU05int,fac_AU06int,fac_AU07int,fac_AU09int,fac_AU10int,fac_AU12int,fac_AU14int,fac_AU15int,fac_AU17int,fac_AU20int,fac_AU23int,fac_AU25int,fac_AU26int,fac_AU45int,fac_AU01pres,fac_AU02pres,fac_AU04pres,fac_AU05pres,fac_AU06pres,fac_AU07pres,fac_AU09pres,fac_AU10pres,fac_AU12pres,fac_AU14pres,fac_AU15pres,fac_AU17pres,fac_AU20pres,fac_AU23pres,fac_AU25pres,fac_AU26pres,fac_AU28pres,fac_AU45pres,frame,face_id,timestamp,confidence,success,dbm_master_url
0.0,0.0,0.0,0.0,0.92,1.7,0.0,0.77,0.56,1.89,0.09,0.49,0.0,0.02,0.02,0.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,176,0,5.832999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.94,1.65,0.0,0.73,0.56,1.87,0.15,0.54,0.02,0.12,0.02,0.91,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,177,0,5.867000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.02,1.68,0.0,0.75,0.6,1.89,0.16,0.63,0.02,0.2,0.02,0.89,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,178,0,5.9,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.03,1.62,0.0,0.88,0.58,1.93,0.17,0.7,0.08,0.27,0.0,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179,0,5.933,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.07,1.58,0.0,0.95,0.62,1.96,0.14,0.77,0.11,0.23,0.0,0.81,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180,0,5.9670000000000005,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.06,1.6,0.0,0.94,0.63,1.96,0.12,0.78,0.22,0.18,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181,0,6.0,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.03,1.79,0.0,0.97,0.64,1.9,0.07,0.73,0.16,0.18,0.0,0.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182,0,6.0329999999999995,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,0.98,1.83,0.0,0.91,0.58,1.83,0.03,0.61,0.11,0.11,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,0,6.067,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.0,1.85,0.0,0.9,0.54,1.8,0.0,0.5,0.0,0.07,0.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0,6.1,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.1,1.85,0.0,0.85,0.5,1.73,0.0,0.45,0.0,0.02,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,0,6.132999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.2,2.01,0.0,0.91,0.52,1.66,0.0,0.42,0.0,0.04,0.0,0.48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,0,6.167000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.26,2.1,0.0,0.87,0.52,1.58,0.0,0.39,0.02,0.05,0.0,0.43,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,0,6.2,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.22,1.82,0.0,0.87,0.59,1.73,0.0,0.48,0.13,0.03,0.04,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,0,6.233,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.18,1.77,0.0,0.93,0.56,1.73,0.0,0.6,0.14,0.01,0.03,0.16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,0,6.267,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.12,1.73,0.0,1.05,0.56,1.84,0.0,0.69,0.18,0.01,0.06,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0,6.3,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.16,1.78,0.03,1.14,0.47,1.72,0.0,0.63,0.06,0.02,0.12,0.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,0,6.332999999999999,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.2,1.7,0.06,1.14,0.48,1.73,0.0,0.58,0.05,0.02,0.2,0.27,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,0,6.367000000000001,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.26,1.54,0.06,1.07,0.49,1.64,0.0,0.54,0.0,0.06,0.28,0.15,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,0,6.4,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.26,1.55,0.09,1.04,0.53,1.58,0.0,0.6,0.0,0.05,0.22,0.2,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,0,6.433,0.98,1,sample_data/subj02_timepoint02.mp4
0.0,0.0,0.0,0.0,1.23,1.58,0.18,1.04,0.57,1.48,0.0,0.69,0.0,0.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195,0,6.4670000000000005,0.98,1,sample_data/subj02_timepoint02.mp4
