frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_paiintsoft,fac_negintsoft,fac_posintsoft,neu_exp,fac_comlowintsoft,fac_comuppintsoft,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_paiinthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_comlowinthard,fac_comuppinthard,fac_cominthard,error_reason,dbm_master_url
37,0,1.2,0.98,1,0.02,0.1,0.0,0.0,1.02,1.62,0.07,1.01,0.37,1.66,0.0,0.24,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.9800000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.1691666666666667,0.05533333333333333,0.17,0.0,0.27666666666666667,0.17,0.44666666666666666,0.0638095238095238,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.17,0.0,Pass,sample_data/subj02_timepoint02.mp4
38,0,1.2329999999999999,0.98,1,0.02,0.1,0.0,0.0,1.13,1.6,0.14,1.17,0.44,1.82,0.0,0.42,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.9800000000000001,0.18833333333333332,0.0,0.0,0.0,0.0,0.0,0.30333333333333334,0.19166666666666665,0.06066666666666667,0.18833333333333332,0.0,0.30333333333333334,0.18833333333333332,0.4916666666666667,0.07023809523809524,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.18833333333333332,0.0,Pass,sample_data/subj02_timepoint02.mp4
39,0,1.2670000000000001,0.98,1,0.0,0.05,0.0,0.0,1.15,1.51,0.2,1.28,0.49,1.9,0.0,0.49,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.9800000000000001,0.19166666666666665,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.20249999999999999,0.06333333333333332,0.19166666666666665,0.0,0.31666666666666665,0.19166666666666665,0.5083333333333333,0.07261904761904761,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.19166666666666665,0.0,Pass,sample_data/subj02_timepoint02.mp4
40,0,1.3,0.98,1,0.0,0.0,0.0,0.0,1.17,1.29,0.15,1.46,0.55,2.02,0.05,0.69,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.9800000000000001,0.19499999999999998,0.0,0.0,0.0,0.0,0.0,0.33666666666666667,0.21916666666666665,0.06733333333333333,0.19499999999999998,0.0,0.33666666666666667,0.19499999999999998,0.5316666666666666,0.07595238095238095,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.19499999999999998,0.0,Pass,sample_data/subj02_timepoint02.mp4
41,0,1.3330000000000002,0.98,1,0.0,0.0,0.0,0.0,1.19,1.18,0.13,1.51,0.64,2.06,0.1,0.56,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.9800000000000001,0.19833333333333333,0.0,0.0,0.0,0.0,0.0,0.3433333333333333,0.225,0.06866666666666667,0.19833333333333333,0.0,0.3433333333333333,0.19833333333333333,0.5416666666666666,0.07738095238095237,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.19833333333333333,0.0,Pass,sample_data/subj02_timepoint02.mp4
42,0,1.367,0.98,1,0.0,0.0,0.0,0.0,1.19,1.24,0.15,1.49,0.65,2.04,0.1,0.42,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.9800000000000001,0.19833333333333333,0.0,0.0,0.0,0.0,0.0,0.34,0.2233333333333333,0.068,0.19833333333333333,0.0,0.34,0.19833333333333333,0.5383333333333333,0.0769047619047619,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.19833333333333333,0.0,Pass,sample_data/subj02_timepoint02.mp4
43,0,1.4,0.98,1,0.04,0.0,0.0,0.0,1.22,1.35,0.21,1.43,0.67,1.97,0.05,0.37,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.9800000000000001,0.20333333333333334,0.0,0.0,0.0,0.0,0.0,0.3283333333333333,0.22083333333333333,0.06566666666666666,0.20333333333333334,0.0,0.3283333333333333,0.20333333333333334,0.5316666666666666,0.07595238095238095,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.20333333333333334,0.0,Pass,sample_data/subj02_timepoint02.mp4
44,0,1.433,0.98,1,0.04,0.04,0.0,0.0,1.18,1.51,0.23,1.3,0.57,1.96,0.0,0.43,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.9800000000000001,0.19666666666666666,0.0,0.0,0.0,0.0,0.0,0.32666666666666666,0.20666666666666667,0.06533333333333333,0.19666666666666666,0.0,0.32666666666666666,0.19666666666666666,0.5233333333333333,0.07476190476190477,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.19666666666666666,0.0,Pass,sample_data/subj02_timepoint02.mp4
45,0,1.4669999999999999,0.98,1,0.04,0.07,0.0,0.0,1.14,1.49,0.24,1.19,0.52,2.0,0.0,0.46,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.9800000000000001,0.18999999999999997,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.19416666666666668,0.06666666666666667,0.18999999999999997,0.0,0.3333333333333333,0.18999999999999997,0.5233333333333333,0.07476190476190477,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.18999999999999997,0.0,Pass,sample_data/subj02_timepoint02.mp4
46,0,1.5,0.98,1,0.01,0.07,0.0,0.0,1.09,1.45,0.26,1.18,0.49,2.03,0.0,0.48,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.9800000000000001,0.18166666666666667,0.0,0.0,0.0,0.0,0.0,0.3383333333333333,0.18916666666666668,0.06766666666666667,0.18166666666666667,0.0,0.3383333333333333,0.18166666666666667,0.52,0.07428571428571429,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.18166666666666667,0.0,Pass,sample_data/subj02_timepoint02.mp4
47,0,1.5330000000000001,0.98,1,0.04,0.03,0.0,0.0,1.09,1.49,0.26,1.2,0.56,2.07,0.0,0.48,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.9800000000000001,0.18166666666666667,0.0,0.0,0.0,0.0,0.0,0.345,0.19083333333333333,0.06899999999999999,0.18166666666666667,0.0,0.345,0.18166666666666667,0.5266666666666666,0.07523809523809523,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.18166666666666667,0.0,Pass,sample_data/subj02_timepoint02.mp4
48,0,1.567,0.98,1,0.04,0.0,0.0,0.0,1.14,1.55,0.17,1.21,0.65,2.11,0.02,0.49,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.9800000000000001,0.18999999999999997,0.0,0.0,0.0,0.0,0.0,0.3516666666666666,0.1958333333333333,0.07033333333333333,0.18999999999999997,0.0,0.3516666666666666,0.18999999999999997,0.5416666666666666,0.07738095238095237,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.18999999999999997,0.0,Pass,sample_data/subj02_timepoint02.mp4
49,0,1.6,0.98,1,0.04,0.0,0.0,0.0,1.13,1.66,0.08,1.16,0.74,2.21,0.07,0.44,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.9800000000000001,0.15583333333333332,0.0,0.0,0.27666666666666667,0.27666666666666667,0.0,0.24583333333333335,0.19541666666666668,0.15983333333333333,0.15583333333333332,0.0,0.3691666666666667,0.7416666666666667,0.6783333333333333,0.13642857142857143,1,0,0,0,0,0,1,0.15583333333333332,0,0,0,0,0,0.24583333333333335,0,0.04916666666666667,0.15583333333333332,0,0.40166666666666667,0.3691666666666667,0.18833333333333332,0.05738095238095238,Pass,sample_data/subj02_timepoint02.mp4
50,0,1.633,0.98,1,0.02,0.0,0.0,0.0,1.08,1.64,0.0,1.2,0.73,2.24,0.18,0.5,0.07,0.0,0.31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.9800000000000001,0.15083333333333335,0.0,0.0,0.2733333333333333,0.2733333333333333,0.0,0.24750000000000003,0.19375,0.15883333333333333,0.15083333333333335,0.0,0.3691666666666667,0.7266666666666667,0.6716666666666667,0.135,1,0,0,0,0,0,1,0.15083333333333335,0,0,0,0,0,0.24750000000000003,0,0.0495,0.15083333333333335,0,0.3983333333333334,0.3691666666666667,0.18000000000000002,0.05690476190476191,Pass,sample_data/subj02_timepoint02.mp4
51,0,1.6669999999999998,0.98,1,0.05,0.0,0.0,0.0,1.01,1.49,0.0,1.29,0.72,2.23,0.16,0.71,0.07,0.0,0.36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.9800000000000001,0.14416666666666667,0.0,0.0,0.24833333333333332,0.24833333333333332,0.0,0.24583333333333335,0.18791666666666665,0.1485,0.14416666666666667,0.0,0.36583333333333334,0.6649999999999999,0.6383333333333333,0.12666666666666665,1,0,0,0,0,0,1,0.14416666666666667,0,0,0,0,0,0.24583333333333335,0,0.04916666666666667,0.14416666666666667,0,0.39,0.36583333333333334,0.16833333333333333,0.055714285714285716,Pass,sample_data/subj02_timepoint02.mp4
52,0,1.7,0.98,1,0.09,0.0,0.0,0.0,0.99,1.22,0.0,1.22,0.66,2.1,0.11,0.65,0.07,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.9800000000000001,0.13749999999999998,0.0,0.0,0.20333333333333334,0.20333333333333334,0.0,0.23,0.17041666666666666,0.12733333333333335,0.13749999999999998,0.0,0.34,0.5716666666666667,0.5708333333333333,0.1105952380952381,1,0,0,0,0,0,1,0.13749999999999998,0,0,0,0,0,0.23,0,0.046,0.13749999999999998,0,0.3675,0.34,0.165,0.0525,Pass,sample_data/subj02_timepoint02.mp4
53,0,1.733,0.98,1,0.08,0.0,0.0,0.0,1.0,1.09,0.0,1.05,0.65,1.96,0.0,0.44,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.9800000000000001,0.13749999999999998,0.0,0.0,0.18166666666666667,0.18166666666666667,0.0,0.2175,0.15791666666666665,0.11616666666666667,0.13749999999999998,0.0,0.3258333333333333,0.53,0.5366666666666666,0.10261904761904762,1,0,0,0,0,0,1,0.13749999999999998,0,0,0,0,0,0.2175,0,0.0435,0.13749999999999998,0,0.355,0.3258333333333333,0.16666666666666666,0.05071428571428571,Pass,sample_data/subj02_timepoint02.mp4
54,0,1.767,0.98,1,0.05,0.0,0.0,0.0,0.89,1.08,0.0,0.93,0.64,1.76,0.0,0.24,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.1275,0.0,0.0,0.18000000000000002,0.18000000000000002,0.0,0.19999999999999998,0.14750000000000002,0.11200000000000002,0.1275,0.0,0.30666666666666664,0.5083333333333334,0.5075,0.09821428571428571,1,0,0,0,0,0,1,0.1275,0,0,0,0,0,0.19999999999999998,0,0.039999999999999994,0.1275,0,0.3275,0.30666666666666664,0.14833333333333334,0.046785714285714285,Pass,sample_data/subj02_timepoint02.mp4
55,0,1.8,0.98,1,0.0,0.0,0.0,0.0,0.82,1.35,0.0,0.97,0.6,1.66,0.08,0.25,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.11833333333333333,0.0,0.0,0.0,0.0,0.0,0.18833333333333332,0.13277777777777777,0.03766666666666667,0.11833333333333333,0.0,0.28833333333333333,0.13666666666666666,0.30666666666666664,0.043809523809523805,1,0,0,0,0,0,1,0.11833333333333333,0,0,0,0,0,0.18833333333333332,0,0.03766666666666667,0.11833333333333333,0,0.30666666666666664,0.28833333333333333,0.13666666666666666,0.043809523809523805,Pass,sample_data/subj02_timepoint02.mp4
56,0,1.8330000000000002,0.98,1,0.0,0.0,0.0,0.0,0.74,1.35,0.0,1.01,0.57,1.68,0.08,0.25,0.08,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.10916666666666668,0.0,0.0,0.0,0.0,0.0,0.1875,0.1288888888888889,0.0375,0.10916666666666668,0.0,0.2825,0.12333333333333334,0.2966666666666667,0.04238095238095239,1,0,0,0,0,0,1,0.10916666666666668,0,0,0,0,0,0.1875,0,0.0375,0.10916666666666668,0,0.2966666666666667,0.2825,0.12333333333333334,0.04238095238095239,Pass,sample_data/subj02_timepoint02.mp4
57,0,1.867,0.98,1,0.0,0.0,0.01,0.0,0.77,1.41,0.0,0.91,0.56,1.84,0.08,0.15,0.21,0.04,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.11083333333333334,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.12444444444444445,0.04000000000000001,0.11083333333333334,0.0,0.2933333333333334,0.12833333333333333,0.3108333333333334,0.04440476190476191,1,0,0,0,0,0,1,0.11083333333333334,0,0,0,0,0,0.20000000000000004,0,0.04000000000000001,0.11083333333333334,0,0.3108333333333334,0.2933333333333334,0.12833333333333333,0.04440476190476191,Pass,sample_data/subj02_timepoint02.mp4
58,0,1.9,0.98,1,0.0,0.0,0.01,0.0,0.67,1.21,0.0,0.62,0.61,1.78,0.0,0.05,0.21,0.04,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.1991666666666667,0.10555555555555556,0.03983333333333334,0.10666666666666667,0.0,0.30083333333333334,0.11166666666666668,0.30583333333333335,0.04369047619047619,1,0,0,0,0,0,1,0.10666666666666667,0,0,0,0,0,0.1991666666666667,0,0.03983333333333334,0.10666666666666667,0,0.30583333333333335,0.30083333333333334,0.11166666666666668,0.04369047619047619,Pass,sample_data/subj02_timepoint02.mp4
59,0,1.933,0.98,1,0.0,0.0,0.01,0.0,0.6,1.2,0.0,0.38,0.64,1.71,0.0,0.03,0.13,0.07,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.10333333333333333,0.0,0.0,0.0,0.0,0.0,0.19583333333333333,0.10333333333333333,0.03916666666666667,0.10333333333333333,0.0,0.3025,0.09999999999999999,0.2991666666666667,0.04273809523809524,1,0,0,0,0,0,1,0.10333333333333333,0,0,0,0,0,0.19583333333333333,0,0.03916666666666667,0.10333333333333333,0,0.2991666666666667,0.3025,0.09999999999999999,0.04273809523809524,Pass,sample_data/subj02_timepoint02.mp4
60,0,1.9669999999999999,0.98,1,0.01,0.0,0.0,0.0,0.51,1.2,0.0,0.24,0.6,1.64,0.0,0.0,0.0,0.05,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0.09249999999999999,0.0,0.0,0.0,0.0,0.0,0.18666666666666665,0.09249999999999999,0.03733333333333333,0.09249999999999999,0.0,0.2866666666666666,0.085,0.2791666666666666,0.03988095238095237,1,0,0,0,0,0,1,0.09249999999999999,0,0,0,0,0,0.18666666666666665,0,0.03733333333333333,0.09249999999999999,0,0.2791666666666666,0.2866666666666666,0.085,0.03988095238095237,Pass,sample_data/subj02_timepoint02.mp4
61,0,2.0,0.98,1,0.04,0.0,0.01,0.0,0.56,1.36,0.0,0.31,0.63,1.74,0.0,0.0,0.0,0.07,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09916666666666667,0.0,0.0,0.0,0.0,0.0,0.1975,0.09916666666666667,0.0395,0.09916666666666667,0.0,0.3025,0.09333333333333334,0.2966666666666667,0.04238095238095239,1,0,0,0,0,0,1,0.09916666666666667,0,0,0,0,0,0.1975,0,0.0395,0.09916666666666667,0,0.2966666666666667,0.3025,0.09333333333333334,0.04238095238095239,Pass,sample_data/subj02_timepoint02.mp4
62,0,2.033,0.98,1,0.04,0.0,0.04,0.0,0.56,1.31,0.0,0.29,0.64,1.79,0.0,0.0,0.0,0.13,0.79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.2025,0.10000000000000002,0.0405,0.10000000000000002,0.0,0.3091666666666667,0.09333333333333334,0.30250000000000005,0.04321428571428572,1,0,0,0,0,0,1,0.10000000000000002,0,0,0,0,0,0.2025,0,0.0405,0.10000000000000002,0,0.30250000000000005,0.3091666666666667,0.09333333333333334,0.04321428571428572,Pass,sample_data/subj02_timepoint02.mp4
63,0,2.0669999999999997,0.98,1,0.07,0.0,0.07,0.0,0.59,1.28,0.0,0.19,0.65,1.81,0.0,0.0,0.03,0.18,0.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.10333333333333333,0.0,0.0,0.0,0.0,0.0,0.205,0.10333333333333333,0.040999999999999995,0.10333333333333333,0.0,0.31333333333333335,0.09833333333333333,0.30833333333333335,0.04404761904761905,1,0,0,0,0,0,1,0.10333333333333333,0,0,0,0,0,0.205,0,0.040999999999999995,0.10333333333333333,0,0.30833333333333335,0.31333333333333335,0.09833333333333333,0.04404761904761905,Pass,sample_data/subj02_timepoint02.mp4
64,0,2.1,0.98,1,0.04,0.0,0.08,0.0,0.55,1.1,0.0,0.04,0.6,1.8,0.0,0.0,0.06,0.32,0.82,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09583333333333333,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.09583333333333333,0.039999999999999994,0.09583333333333333,0.0,0.3,0.09166666666666667,0.2958333333333333,0.04226190476190476,1,0,0,0,0,0,1,0.09583333333333333,0,0,0,0,0,0.19999999999999998,0,0.039999999999999994,0.09583333333333333,0,0.2958333333333333,0.3,0.09166666666666667,0.04226190476190476,Pass,sample_data/subj02_timepoint02.mp4
65,0,2.133,0.98,1,0.04,0.0,0.09,0.0,0.52,1.07,0.0,0.01,0.56,1.74,0.0,0.0,0.09,0.43,1.05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,0.09000000000000001,0.03833333333333333,0.09000000000000001,0.0,0.285,0.08666666666666667,0.2816666666666667,0.04023809523809524,1,0,0,0,0,0,1,0.09000000000000001,0,0,0,0,0,0.19166666666666665,0,0.03833333333333333,0.09000000000000001,0,0.2816666666666667,0.285,0.08666666666666667,0.04023809523809524,Pass,sample_data/subj02_timepoint02.mp4
66,0,2.167,0.98,1,0.07,0.0,0.07,0.0,0.52,1.12,0.0,0.03,0.58,1.6,0.0,0.0,0.05,0.59,1.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0.18166666666666667,0.09166666666666667,0.036333333333333336,0.09166666666666667,0.0,0.2783333333333333,0.08666666666666667,0.2733333333333333,0.039047619047619046,1,0,0,0,0,0,1,0.09166666666666667,0,0,0,0,0,0.18166666666666667,0,0.036333333333333336,0.09166666666666667,0,0.2733333333333333,0.2783333333333333,0.08666666666666667,0.039047619047619046,Pass,sample_data/subj02_timepoint02.mp4
67,0,2.2,0.98,1,0.07,0.0,0.07,0.0,0.54,1.23,0.0,0.03,0.55,1.47,0.0,0.0,0.04,0.69,1.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09083333333333334,0.0,0.0,0.0,0.0,0.0,0.16833333333333333,0.09083333333333334,0.033666666666666664,0.09083333333333334,0.0,0.26,0.09000000000000001,0.25916666666666666,0.03702380952380952,1,0,0,0,0,0,1,0.09083333333333334,0,0,0,0,0,0.16833333333333333,0,0.033666666666666664,0.09083333333333334,0,0.25916666666666666,0.26,0.09000000000000001,0.03702380952380952,Pass,sample_data/subj02_timepoint02.mp4
68,0,2.233,0.98,1,0.07,0.0,0.06,0.0,0.56,1.19,0.0,0.03,0.59,1.49,0.0,0.0,0.08,0.74,1.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09583333333333333,0.0,0.0,0.0,0.0,0.0,0.17333333333333334,0.09583333333333333,0.034666666666666665,0.09583333333333333,0.0,0.27166666666666667,0.09333333333333334,0.26916666666666667,0.03845238095238095,1,0,0,0,0,0,1,0.09583333333333333,0,0,0,0,0,0.17333333333333334,0,0.034666666666666665,0.09583333333333333,0,0.26916666666666667,0.27166666666666667,0.09333333333333334,0.03845238095238095,Pass,sample_data/subj02_timepoint02.mp4
69,0,2.267,0.98,1,0.02,0.0,0.07,0.0,0.53,0.98,0.0,0.02,0.55,1.73,0.04,0.0,0.11,0.7,1.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.19000000000000003,0.09000000000000001,0.038000000000000006,0.09000000000000001,0.0,0.28166666666666673,0.08833333333333333,0.28,0.04,1,0,0,0,0,0,1,0.09000000000000001,0,0,0,0,0,0.19000000000000003,0,0.038000000000000006,0.09000000000000001,0,0.28,0.28166666666666673,0.08833333333333333,0.04,Pass,sample_data/subj02_timepoint02.mp4
70,0,2.3,0.98,1,0.02,0.0,0.05,0.0,0.47,0.95,0.0,0.1,0.56,1.96,0.04,0.0,0.1,0.65,1.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08583333333333333,0.0,0.0,0.0,0.0,0.0,0.21,0.08583333333333333,0.041999999999999996,0.08583333333333333,0.0,0.30333333333333334,0.07833333333333332,0.29583333333333334,0.042261904761904764,1,0,0,0,0,0,1,0.08583333333333333,0,0,0,0,0,0.21,0,0.041999999999999996,0.08583333333333333,0,0.29583333333333334,0.30333333333333334,0.07833333333333332,0.042261904761904764,Pass,sample_data/subj02_timepoint02.mp4
71,0,2.333,0.98,1,0.04,0.0,0.04,0.0,0.43,1.06,0.0,0.16,0.54,2.1,0.09,0.0,0.03,0.63,1.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08083333333333333,0.0,0.0,0.0,0.0,0.0,0.22,0.08083333333333333,0.044,0.08083333333333333,0.0,0.31,0.07166666666666667,0.30083333333333334,0.04297619047619048,1,0,0,0,0,0,1,0.08083333333333333,0,0,0,0,0,0.22,0,0.044,0.08083333333333333,0,0.30083333333333334,0.31,0.07166666666666667,0.04297619047619048,Pass,sample_data/subj02_timepoint02.mp4
72,0,2.367,0.98,1,0.04,0.0,0.02,0.0,0.42,1.22,0.0,0.24,0.59,2.0,0.07,0.0,0.01,0.71,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08416666666666667,0.0,0.0,0.0,0.0,0.0,0.21583333333333332,0.08416666666666667,0.043166666666666666,0.08416666666666667,0.0,0.31416666666666665,0.06999999999999999,0.3,0.04285714285714286,1,0,0,0,0,0,1,0.08416666666666667,0,0,0,0,0,0.21583333333333332,0,0.043166666666666666,0.08416666666666667,0,0.3,0.31416666666666665,0.06999999999999999,0.04285714285714286,Pass,sample_data/subj02_timepoint02.mp4
