l0_x,l1_x,l2_x,l3_x,l4_x,l5_x,l6_x,l7_x,l8_x,l9_x,l10_x,l11_x,l12_x,l13_x,l14_x,l15_x,l16_x,l17_x,l18_x,l19_x,l20_x,l21_x,l22_x,l23_x,l24_x,l25_x,l26_x,l27_x,l28_x,l29_x,l30_x,l31_x,l32_x,l33_x,l34_x,l35_x,l36_x,l37_x,l38_x,l39_x,l40_x,l41_x,l42_x,l43_x,l44_x,l45_x,l46_x,l47_x,l48_x,l49_x,l50_x,l51_x,l52_x,l53_x,l54_x,l55_x,l56_x,l57_x,l58_x,l59_x,l60_x,l61_x,l62_x,l63_x,l64_x,l65_x,l66_x,l67_x,l0_y,l1_y,l2_y,l3_y,l4_y,l5_y,l6_y,l7_y,l8_y,l9_y,l10_y,l11_y,l12_y,l13_y,l14_y,l15_y,l16_y,l17_y,l18_y,l19_y,l20_y,l21_y,l22_y,l23_y,l24_y,l25_y,l26_y,l27_y,l28_y,l29_y,l30_y,l31_y,l32_y,l33_y,l34_y,l35_y,l36_y,l37_y,l38_y,l39_y,l40_y,l41_y,l42_y,l43_y,l44_y,l45_y,l46_y,l47_y,l48_y,l49_y,l50_y,l51_y,l52_y,l53_y,l54_y,l55_y,l56_y,l57_y,l58_y,l59_y,l60_y,l61_y,l62_y,l63_y,l64_y,l65_y,l66_y,l67_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
448.238,446.073,447.196,450.913,460.843,478.223,500.041,528.813,563.554,597.209,625.523,649.307,668.492,681.268,688.765,693.98,696.569,474.848,491.997,512.242,532.862,552.439,611.864,633.047,651.97,669.386,681.537,581.207,581.341,581.522,581.507,550.158,563.955,577.935,592.181,604.794,499.027,513.38,530.051,544.125,528.961,512.482,612.116,627.393,643.766,655.836,644.286,628.516,516.732,540.316,560.465,575.829,593.535,612.361,628.886,611.764,592.868,574.478,558.25,538.146,524.907,559.301,574.988,592.909,621.907,592.611,574.857,559.024,298.13,333.468,369.498,404.74,438.413,469.308,495.751,517.586,525.994,524.601,509.026,485.968,457.198,423.843,388.721,353.072,316.977,273.392,261.607,258.091,261.02,267.118,269.826,264.423,264.465,270.304,283.157,300.387,323.932,347.514,371.692,387.572,393.44,398.651,394.937,390.73,304.33,296.497,297.466,306.98,310.078,309.876,310.903,302.432,303.511,312.162,316.207,315.214,428.359,423.822,423.078,427.403,425.134,428.39,433.996,446.829,452.007,452.764,450.121,442.65,430.392,433.868,436.423,435.36,435.243,436.866,437.821,435.062,18.8011,9.68471,430.813,0.0513625,-0.0151676,0.0649017
445.6,443.709,445.1,449.006,458.955,476.524,498.948,528.341,563.522,597.329,625.661,649.187,668.004,680.303,687.302,692.015,694.265,471.219,488.079,508.427,529.317,549.133,607.431,628.955,648.337,666.011,678.144,577.509,577.887,578.301,578.527,547.922,561.53,575.338,589.409,601.853,496.134,510.211,526.641,540.845,525.885,509.641,608.271,623.374,639.529,651.737,640.185,624.608,515.368,538.362,558.206,573.451,590.982,609.809,626.491,609.354,590.585,572.32,556.288,536.442,523.504,557.226,572.757,590.504,619.509,590.174,572.557,556.902,298.794,333.879,369.733,404.866,438.643,469.682,496.26,518.057,526.146,524.138,508.076,484.939,456.295,423.105,388.061,352.459,316.457,274.583,262.489,258.699,261.513,267.663,269.474,263.604,263.364,269.302,282.2,300.261,323.496,346.782,370.718,387.349,392.94,397.878,394.096,389.764,304.944,297.162,297.842,306.85,310.05,310.133,310.11,301.668,302.566,310.85,314.91,314.093,428.657,424.118,423.179,427.337,424.968,427.962,433.164,445.981,451.238,452.189,449.73,442.553,430.538,433.708,436.097,434.897,434.45,436.259,437.44,434.89,17.3857,9.52001,429.686,0.0537909,-0.00896689,0.054127
442.802,441.266,443.244,447.826,458.137,475.565,497.862,526.59,561.497,595.268,623.564,647.219,666.062,678.253,685.09,689.591,691.547,467.171,483.902,504.129,525.025,544.889,603.745,625.157,644.742,662.664,675.206,573.788,574.325,574.899,575.288,545.089,558.758,572.699,586.691,599.111,492.255,506.545,523.198,538.043,522.701,506.129,604.456,620.117,636.52,649.253,637.414,621.397,513.451,536.292,556.152,571.174,588.573,607.388,624.472,607.147,588.506,570.33,554.524,534.643,521.53,555.27,570.56,588.188,617.416,587.93,570.426,554.986,299.473,334.63,370.698,405.958,439.507,470.12,496.218,517.619,525.658,523.752,508.004,484.797,455.911,422.494,387.194,351.392,315.177,275.307,263.119,259.253,261.838,267.741,268.653,262.588,262.026,267.951,281.006,299.765,323.107,346.424,370.383,387.309,392.665,397.381,393.515,389.239,305.475,297.683,298.253,307.275,310.436,310.78,309.708,300.908,301.655,309.73,314.085,313.464,428.31,423.887,422.579,426.545,423.948,426.972,431.645,444.846,450.365,451.537,449.287,442.217,430.216,433.028,435.246,433.89,433.105,435.224,436.574,434.19,15.8465,9.24186,426.407,0.0501561,-0.00817637,0.0452338
439.723,438.508,441.068,446.244,456.902,474.47,496.559,525.093,560.001,593.738,622.136,645.763,664.614,676.73,683.382,687.416,688.982,462.84,479.128,499.045,519.811,539.535,598.694,619.736,639.106,657.095,670.277,569.139,569.927,570.742,571.378,541.65,555.589,569.773,583.922,596.542,487.923,502.194,518.961,534.097,518.663,501.927,600.654,616.205,632.856,645.92,634.16,617.867,510.889,533.63,553.708,569.031,586.733,606.13,623.877,606.368,587.419,568.853,552.766,532.432,519.157,553.072,568.649,586.614,616.701,586.505,568.615,552.871,300.01,335.331,371.5,406.642,440.168,470.54,496.341,517.155,524.682,522.802,507.266,484.308,455.446,422.009,386.714,350.945,314.888,276.641,263.798,259.429,261.558,267.222,267.421,260.822,259.675,264.867,277.545,299.11,322.127,345.098,368.711,387.209,392.099,396.431,392.318,387.893,306.376,298.203,298.634,307.832,311.06,311.586,309.363,299.78,300.064,308.175,312.862,312.666,428.916,423.833,421.957,425.709,422.866,425.743,430.48,443.666,449.61,451.106,449.209,442.56,430.715,432.678,434.659,433.109,432.043,434.627,436.241,434.136,14.3169,8.9683,426.435,0.0454098,-0.00708186,0.0313602
435.36,435.159,438.623,444.5,455.902,474.404,496.87,525.954,560.49,593.686,621.514,644.626,663.035,674.742,680.787,684.26,685.353,457.993,474.316,493.83,514.183,533.792,592.665,613.788,633.003,651.379,665.439,564.069,565.203,566.342,567.333,538.451,552.155,566.215,580.39,593.007,483.756,497.522,514.106,528.951,513.852,497.402,595.977,610.778,627.181,640.278,628.645,612.736,508.359,530.971,550.942,565.796,582.732,602.282,620.781,602.76,583.544,565.771,550.19,529.901,516.526,550.476,565.573,582.805,613.7,582.444,565.368,550.141,301.544,336.826,372.989,408.216,441.701,472.044,497.505,517.717,524.431,521.697,505.859,482.386,453.233,419.529,383.583,346.832,309.74,277.677,264.956,260.39,261.851,266.441,265.103,258.338,257.044,261.511,273.482,297.432,320.654,343.895,367.849,386.198,391.05,395.256,390.778,385.909,307.22,298.794,298.696,307.101,311.029,311.949,306.469,296.957,296.928,304.68,309.552,309.615,429.187,423.757,421.754,425.059,421.914,424.164,428.363,442.277,448.196,449.904,448.365,442.28,430.835,432.127,433.724,431.7,430.129,433.406,435.273,433.605,12.5179,8.48124,429.645,0.0456478,-0.000478747,0.0100647
432.054,432.039,435.706,442.072,453.849,472.611,495.559,525.161,560.106,593.5,621.074,643.779,661.651,672.655,677.923,680.68,681.084,453.578,469.284,488.455,508.604,528.005,587.7,609.048,628.561,647.044,661.081,558.876,560.269,561.651,562.878,534.412,548.277,562.529,576.724,589.442,478.754,492.331,508.947,524.189,508.986,492.547,591.594,606.614,623.073,636.389,624.685,608.664,505.558,527.932,547.789,562.851,579.905,599.899,618.71,600.749,581.33,563.374,547.641,527.323,513.766,547.491,562.764,580.141,611.579,579.843,562.62,547.213,304.111,338.777,374.306,409.142,442.292,472.562,498.02,518.115,524.324,520.784,504.382,480.438,450.85,416.799,380.55,343.575,306.434,278.543,265.588,260.678,261.827,266.047,263.425,256.226,254.745,259.575,271.893,296.657,319.738,342.849,366.674,385.506,390.179,394.137,389.407,384.435,307.997,299.339,298.93,306.902,311.124,312.385,305.099,295.54,295.313,302.697,307.689,307.983,429.156,423.025,420.537,423.571,420.065,422.104,426.314,440.539,446.771,448.786,447.494,441.752,430.623,431.154,432.455,430.122,428.096,431.908,434.031,432.577,10.672,7.95017,428.103,0.0398984,0.00221885,-0.00673616
424.404,425.341,429.82,436.838,449.164,469.008,493.394,524.154,559.112,592.068,619.34,641.363,658.505,668.428,672.217,673.474,672.682,442.922,457.745,476.639,496.604,515.998,575.895,597.055,616.36,634.886,649.752,547.775,549.736,551.657,553.421,527.073,540.727,554.658,568.509,580.997,468.985,481.971,498.49,513.792,498.911,482.696,582.15,596.494,612.918,626.383,615.029,599.154,500.699,521.772,540.812,556.513,573.976,594.065,612.864,595.625,576.5,557.995,541.775,521.88,508.912,540.989,556.819,574.666,605.766,574.388,556.65,540.705,307.17,341.474,376.443,410.972,443.906,473.626,498.26,516.848,521.27,516.398,499.337,475.768,446.612,412.713,376.272,338.942,301.483,281.161,267.519,262.084,262.413,265.69,260.85,252.86,250.658,254.334,265.446,295.515,317.957,340.535,363.829,384.558,388.518,391.775,386.668,381.377,310.011,300.71,299.626,307.059,311.953,313.744,302.568,292.418,291.459,298.379,303.868,304.854,429.832,422.456,419.241,421.629,417.425,418.734,422.65,436.84,443.815,446.696,446.078,441.358,430.778,429.768,430.468,427.338,424.568,429.343,432.322,431.515,6.73178,7.06069,431.459,0.0308322,0.0081937,-0.0433096
424.095,425.407,430.117,437.325,449.999,470.103,494.283,524.36,559.224,592.762,620.618,643.011,659.618,668.9,672.307,673.268,672.19,442.441,457.152,476.202,496.449,516.203,575.374,596.401,615.663,634.188,648.819,548.108,549.922,551.758,553.481,527.168,540.839,554.767,568.623,581.058,468.953,482.026,498.505,513.679,498.829,482.618,582.183,596.591,612.978,626.339,614.969,599.098,500.538,521.637,540.897,556.575,574.067,594.056,612.779,595.364,576.187,557.69,541.442,521.473,508.615,541.103,556.92,574.824,605.648,574.367,556.575,540.681,307.577,342.215,377.435,412.117,445.211,474.665,498.954,517.155,521.132,515.29,496.399,471.303,441.353,407.423,371.947,336.049,299.962,281.714,267.836,261.918,262.249,265.822,261.032,253.079,250.679,254.097,264.981,295.489,317.682,340.016,363.056,384.463,388.311,391.536,386.502,381.152,309.944,300.72,299.626,307.09,311.966,313.744,302.492,292.388,291.412,298.312,303.825,304.808,429.866,422.529,419.208,421.657,417.325,418.541,422.326,436.573,443.756,446.786,446.229,441.489,430.831,430.041,430.729,427.556,424.321,429.063,432.225,431.507,6.74968,6.90079,431.738,0.0414924,0.0111379,-0.0512534
420.101,421.798,427.151,435.014,447.833,467.664,491.925,521.868,556.752,590.1,617.831,640.116,656.626,665.574,668.676,669.384,668.011,437.063,451.666,470.431,490.587,510.321,568.713,590.154,610.145,629.335,644.444,542.033,544.053,546.064,547.993,522.988,536.314,549.954,563.459,575.665,464.082,477.076,493.674,509.355,494.371,477.947,575.544,590.195,606.722,620.675,608.989,592.825,497.72,518.383,537.42,552.218,568.699,588.664,607.957,590.191,571.228,553.703,538.346,518.594,505.671,537.798,552.695,569.603,600.761,569.08,552.296,537.326,309.085,343.354,378.394,412.817,445.46,474.623,498.528,516.462,520.212,514.085,495.376,470.18,440.111,406.133,370.597,334.738,298.61,282.461,268.897,262.916,262.864,266.084,260.071,251.873,249.32,253.234,264.441,294.888,317.024,339.208,362.131,384.116,387.612,390.442,385.41,380.167,310.454,300.922,299.543,306.857,311.92,314.138,301.496,290.888,289.792,296.499,302.296,303.491,429.674,422.43,418.42,420.64,416.21,417.491,420.635,435.692,442.977,446.085,445.75,441.242,430.588,429.275,429.696,426.474,422.855,427.778,430.924,430.404,4.30966,6.54224,428.565,0.0432117,0.0161069,-0.0629871
416.415,418.501,424.36,432.787,446.132,466.253,490.334,520.297,555.188,588.685,616.659,638.931,655.213,663.608,665.665,665.372,663.29,432.176,445.805,464.27,484.262,503.772,562.614,584.185,604.459,623.813,638.804,535.954,538.197,540.381,542.462,518.386,531.771,545.417,559.018,571.379,459.274,471.833,488.271,503.934,489.157,472.96,570.383,584.643,601.124,615.1,603.637,587.587,494.48,514.313,532.994,548.338,565.398,585.899,605.591,587.819,568.481,550.269,534.448,514.933,502.425,533.547,548.965,566.479,598.309,566.064,548.636,533.11,310.148,344.766,379.918,414.19,446.539,475.435,499.18,516.867,520.238,514.019,495.449,470.049,439.385,404.552,368.105,331.2,294.212,284.927,270.319,263.783,263.414,266.273,259.199,250.25,247.304,251.322,263.173,294.441,316.297,338.279,361.033,383.52,386.8,389.432,384.047,378.598,311.531,301.813,300.162,307.081,312.372,314.816,300.648,289.862,288.353,294.807,300.723,302.267,429.906,421.879,417.718,419.686,414.993,415.879,419.141,434.043,441.48,444.804,444.671,440.474,430.603,428.387,428.607,425.116,421.302,426.899,430.281,429.927,2.12881,6.22399,429.789,0.0351007,0.025753,-0.0802446
412.596,415.122,421.415,430.258,443.653,463.829,488.399,518.654,553.987,587.779,615.697,637.624,653.325,660.982,662.415,661.479,658.737,426.429,439.635,457.913,478.029,497.746,554.756,576.445,597.339,617.371,632.98,529.742,532.155,534.508,536.791,513.524,526.92,540.632,554.265,566.687,453.593,465.937,482.293,498.451,483.551,467.392,564.229,578.706,595.175,609.601,597.816,581.672,490.74,510.195,528.847,544.086,560.916,581.899,602.443,584.231,564.628,546.59,530.923,511.271,498.588,529.697,544.949,562.273,595.083,561.972,544.727,529.378,312.988,346.958,381.537,415.355,447.14,475.334,498.237,515.117,517.984,511.416,493.069,468.171,438.036,403.7,367.599,330.95,294.297,286.165,271.246,264.222,263.447,266.29,258.302,248.713,245.447,249.406,261.294,293.908,315.587,337.31,359.829,383.189,386.206,388.53,383.014,377.414,312.609,302.749,300.806,307.433,312.799,315.622,299.942,288.859,287.196,293.373,299.417,301.176,429.728,421.555,417.1,418.857,413.89,414.595,417.327,432.827,440.68,444.273,444.385,440.363,430.247,427.708,427.685,423.96,419.533,426.005,429.604,429.51,-0.257409,5.87936,427.435,0.0297047,0.0310111,-0.0967279
409.127,412.037,418.759,428.043,441.882,462.541,487.042,516.984,551.735,585.298,613.517,635.564,651.198,658.469,659.209,657.709,654.721,421.931,434.646,452.681,472.437,491.915,549.506,570.894,591.467,611.303,627.269,524.169,526.496,528.736,530.899,509.112,522.279,535.665,549.168,561.598,448.921,460.955,477.248,493.183,478.486,462.495,560.115,574.171,590.654,604.995,593.404,577.367,487.287,505.96,524.211,539.73,556.816,578.162,599.044,580.646,560.734,542.364,526.449,507.231,495.112,525.194,540.742,558.338,591.53,557.946,540.398,524.782,314.931,348.784,383.189,416.972,448.652,476.592,499.091,515.258,517.4,510.6,492.33,467.871,437.956,403.814,367.629,330.792,294.016,287.809,272.397,265.084,263.921,266.27,257.418,247.539,244.22,247.64,259.091,293.183,314.487,335.907,358.13,382.553,385.233,387.28,381.667,376.062,313.747,303.466,301.225,307.592,313.368,316.329,298.895,287.753,285.794,291.98,298.062,300.026,430.042,420.964,416.208,417.635,412.395,412.93,416.073,431.229,439.146,443.052,443.453,439.963,430.335,427.031,426.728,422.625,418.286,424.616,428.538,428.736,-2.52313,5.61472,430.314,0.00916144,0.0451483,-0.108497
403.118,406.249,413.215,422.752,436.364,456.737,481.553,511.757,546.864,580.631,609.046,631.012,646.441,653.302,653.595,651.613,648.274,413.712,425.897,443.191,462.396,481.508,538.201,559.983,581.039,601.348,618.088,513.781,516.161,518.416,520.622,500.561,513.494,526.717,540.09,552.508,440.783,452.384,468.515,484.711,470.086,454.237,550.141,564.195,580.597,595.374,583.581,567.541,480.723,498.583,516.498,531.625,548.265,569.869,591.574,572.829,552.892,534.944,519.497,500.468,488.337,517.753,532.845,550.011,584.076,549.789,532.672,517.511,317.569,350.791,384.438,417.496,448.529,476.172,498.367,514.184,515.808,508.386,490.119,465.548,435.413,401.024,364.744,328.078,291.492,289.037,273.814,266.315,264.496,266.121,256.271,246.458,243.036,246.472,257.497,292.765,313.744,334.801,356.69,381.884,384.222,385.9,380.057,374.335,314.645,304.138,301.589,307.678,313.586,316.946,298.121,286.598,284.424,290.313,296.565,298.825,429.618,420.497,415.348,416.435,411.02,411.102,413.493,429.15,437.42,441.596,442.341,439.338,429.787,425.672,425.092,420.779,415.85,423.317,427.436,427.902,-6.77283,5.12405,429.069,0.010545,0.0568651,-0.126553
403.052,406.37,413.404,422.949,436.63,457.052,481.704,511.722,546.749,580.664,609.266,631.369,646.659,653.33,653.453,651.355,647.926,413.517,425.62,442.959,462.265,481.496,538.022,559.755,580.79,601.136,617.855,513.862,516.227,518.48,520.691,500.519,513.511,526.791,540.21,552.651,440.772,452.386,468.509,484.616,470.018,454.19,550.22,564.214,580.601,595.328,583.559,567.55,480.474,498.478,516.478,531.667,548.384,570.008,591.76,572.843,552.76,534.738,519.226,500.181,488.051,517.69,532.858,550.111,584.257,549.76,532.559,517.336,317.872,351.185,384.835,417.867,448.864,476.396,498.51,514.252,515.73,508.026,489.233,464.156,433.676,399.104,362.908,326.461,290.077,289.26,273.919,266.295,264.522,266.241,256.451,246.534,242.993,246.292,257.278,292.829,313.794,334.858,356.747,381.887,384.259,385.975,380.103,374.324,314.652,304.164,301.613,307.692,313.636,316.971,298.062,286.578,284.376,290.239,296.521,298.795,429.604,420.539,415.43,416.531,411.076,411.053,413.347,428.996,437.249,441.43,442.176,439.197,429.81,425.779,425.205,420.865,415.727,423.198,427.342,427.821,-6.79873,5.07133,429.72,0.0155263,0.0581374,-0.129585
400.448,403.938,411.124,420.815,434.501,455.187,480.216,510.413,545.212,578.907,607.546,629.749,645.003,651.609,651.564,649.203,645.629,410.366,421.756,438.767,457.977,477.231,533.433,555.038,576.017,596.514,613.538,509.741,512.034,514.199,516.325,497.262,509.944,522.908,536.118,548.384,437.897,449.303,465.203,481.056,466.725,451.123,546.275,560.02,576.254,590.952,579.236,563.379,478.509,495.616,513.098,527.802,543.865,565.224,587.108,568.039,548.201,530.811,515.817,497.378,485.93,514.393,529.076,545.678,579.565,545.171,528.621,513.935,319.29,352.181,385.386,418.31,449.348,477.019,499.004,514.224,515.195,506.774,487.593,462.485,432.3,398.109,361.992,325.404,288.873,290.61,274.811,266.728,264.788,266.329,255.87,245.73,241.962,245.006,255.842,292.717,313.486,334.377,356.129,381.487,383.713,385.27,379.493,373.753,315.25,304.838,302.099,307.863,313.988,317.432,297.354,285.991,283.665,289.252,295.686,298.081,429.937,420.561,415.147,416.178,410.68,410.769,413.208,428.787,436.802,440.969,441.826,439.18,429.915,425.626,424.943,420.584,415.554,422.622,426.762,427.41,-8.65921,4.92608,430.025,0.015559,0.0700084,-0.138218
397.783,401.619,408.984,418.761,432.525,453.295,478.14,508.547,543.699,578.192,607.746,630.302,644.941,650.328,649.07,645.961,641.977,407.385,418.233,434.944,453.987,473.231,530.003,551.179,571.76,591.832,608.742,506.036,508.213,510.259,512.252,494.313,506.954,519.69,532.728,544.966,434.785,445.933,461.819,477.38,463.281,447.832,543.783,557.08,573.353,587.88,576.365,560.614,475.885,492.55,510.016,524.802,540.82,562.798,585.367,565.788,545.212,527.76,512.728,494.434,483.319,511.398,526.172,542.749,577.553,542.177,525.588,510.836,320.139,352.719,385.369,417.884,448.822,476.593,498.854,514.498,515.223,506.099,485.84,459.866,429,394.542,358.571,322.312,286.094,291.27,275.276,267.07,265.248,266.872,256.233,245.547,241.52,243.928,254.262,292.909,313.346,333.972,355.493,381.312,383.494,385.016,379.122,373.263,315.945,305.275,302.388,308.064,314.625,318.037,296.946,285.664,283.164,288.824,295.341,297.838,429.964,420.176,414.77,415.661,410.036,409.731,412.319,428.374,436.601,440.835,441.815,439.238,429.843,425.666,424.822,420.293,414.664,422.516,426.711,427.465,-10.2914,4.717,432.394,0.0202939,0.0841199,-0.149088
396.564,399.844,407.028,416.834,430.485,450.973,476.254,506.742,541.982,576.265,605.563,628.171,643.01,648.609,647.355,643.726,638.94,404.27,414.956,431.392,450.266,469.266,525.03,546.329,567.665,588.512,605.756,502.242,504.588,506.797,508.927,491.708,504.237,516.856,529.75,541.906,431.856,442.908,458.974,475.389,460.888,445.068,538.637,552.438,568.913,584.091,572.4,556.189,473.787,490.099,507.367,522.071,538.024,559.842,582.464,563.06,543.003,525.619,510.73,492.286,481.091,508.994,523.58,540.152,574.734,539.716,523.171,508.546,320.246,353.054,386.052,418.551,449.325,476.693,498.456,513.542,514.097,505.004,484.995,458.88,427.794,392.647,356.297,319.939,283.689,291.652,275.829,267.702,265.835,267.622,256.404,245.446,240.819,243.654,254.529,293.629,313.476,333.468,354.374,381.475,383.237,384.358,378.597,372.959,316.518,305.8,302.988,309.105,315.319,318.986,298.372,286.032,283.269,288.75,295.78,298.688,429.725,420.102,414.093,415.059,409.381,409.402,411.518,427.841,436.189,440.465,441.511,438.907,429.627,424.939,424.085,419.753,413.935,422.02,426.17,426.941,-11.6632,4.58929,428.43,0.0291391,0.0764674,-0.157428
393.848,397.876,405.495,415.482,429.298,450.077,474.786,505.058,539.834,573.973,603.541,626.277,641.177,646.633,644.999,641.312,636.826,401.915,412.589,429.089,447.923,466.929,522.243,543.414,564.097,584.545,602.188,499.452,501.859,504.112,506.323,489.066,501.69,514.447,527.544,539.874,429.495,440.43,456.201,471.872,457.819,442.484,537.414,550.507,566.678,581.439,569.939,554.265,471.694,488.283,505.646,520.34,536.227,558.336,581.47,561.599,540.934,523.583,508.703,490.398,479.121,507.113,521.779,538.231,573.694,537.671,521.192,506.545,320.544,353.36,386.244,418.723,449.576,476.979,498.76,513.903,514.298,505.216,485.294,459.368,428.17,392.861,356.015,319.026,282.169,292.29,276.288,268.131,266.087,267.438,256.142,245.088,240.561,242.403,252.246,293.209,313.372,333.75,355.06,381.272,383.276,384.55,378.363,372.313,317.169,306.512,303.459,308.763,315.503,319.125,296.883,285.407,282.634,287.841,294.623,297.436,430.014,420.068,414.377,415.06,409.292,408.583,410.57,426.901,435.331,439.731,440.974,438.862,429.884,425.071,424.031,419.357,413.052,421.577,425.876,426.852,-13.0298,4.52314,433.378,0.024952,0.0872014,-0.162885
391.031,395.099,402.847,413.223,427.494,448.553,473.281,503.409,537.907,571.833,601.258,623.905,638.88,644.346,642.383,638.341,633.637,398.932,408.862,425.192,443.993,462.913,518.268,539.632,560.646,581.241,598.786,495.241,497.548,499.678,501.752,485.253,497.859,510.582,523.68,536.142,426.284,437.082,452.768,468.413,454.513,439.283,533.809,546.822,562.958,577.681,566.236,550.61,469.181,484.988,501.994,517.083,533.459,555.766,578.712,559.427,538.855,520.964,505.676,487.605,476.604,503.577,518.617,535.571,570.917,535.307,518.321,503.251,321.399,354.165,386.985,419.498,450.116,477.42,499.221,514.427,514.786,505.673,485.864,460.044,428.819,393.374,355.941,318.162,280.537,293.961,277.429,268.981,266.696,267.703,255.782,244.429,239.962,242.319,252.78,293.174,313.161,333.381,354.548,381.093,382.939,384.088,377.844,371.879,317.771,307.064,303.863,308.937,315.76,319.513,296.311,284.886,282.042,287.063,293.866,296.778,430.431,420.107,414.356,414.827,408.737,407.852,409.928,426.416,435.267,440.024,441.38,439.191,430.148,424.984,423.794,418.75,412.377,421.579,426.207,427.253,-14.7155,4.52332,433.12,0.0193809,0.0918611,-0.169307
391.457,395.668,403.353,413.624,427.662,448.504,473.268,503.641,538.618,573.046,602.648,625.072,639.477,644.382,642.219,638.208,633.538,398.916,408.763,424.993,443.765,462.739,517.913,539.255,560.292,580.823,598.354,495.129,497.446,499.592,501.681,485.369,498.002,510.738,523.748,536.132,426.334,437.038,452.692,468.344,454.485,439.33,533.853,546.903,563.005,577.69,566.242,550.65,469.294,484.961,501.956,517.139,533.599,555.919,578.78,559.6,538.993,521.016,505.64,487.587,476.677,503.573,518.702,535.748,570.989,535.455,518.373,503.219,323.507,355.673,387.727,419.644,449.907,477.186,499.217,514.651,514.873,505.224,484.639,458.169,426.604,391.229,354.281,317.231,280.337,294.045,277.611,269.095,266.764,267.791,255.905,244.497,240.02,242.308,252.504,293.185,313.126,333.316,354.427,381.095,382.947,384.098,377.838,371.841,317.88,307.12,303.865,308.904,315.778,319.567,296.2,284.841,282.012,287.038,293.825,296.71,430.499,420.061,414.333,414.767,408.606,407.634,409.797,426.223,435.126,439.957,441.341,439.173,430.17,425.006,423.778,418.684,412.204,421.448,426.168,427.24,-14.6766,4.46407,433.22,0.0207225,0.0941891,-0.173792
391.097,394.894,402.462,412.832,427.086,448.095,473.159,503.313,537.923,571.856,601.081,623.558,638.253,643.555,641.599,637.331,632.092,397.539,407.634,423.597,442.062,460.728,516.358,537.703,559.006,579.918,597.653,493.902,496.27,498.467,500.599,484.388,496.965,509.67,522.644,535.029,425.008,435.762,451.699,467.937,453.644,438.067,531.51,545.034,561.421,576.597,564.94,548.893,467.88,483.718,500.743,515.818,532.176,554.537,577.641,558.1,537.487,519.631,504.38,486.18,475.144,502.421,517.394,534.386,569.915,533.948,516.975,501.953,323.53,355.923,388.364,420.535,450.726,477.761,499.437,514.409,514.588,505.113,484.89,458.358,426.665,390.819,353.444,316.061,278.858,293.787,277.733,269.389,267.06,268.049,255.78,244.521,239.912,242.533,253.054,293.552,313.251,333.165,354.007,381.382,383.028,384.004,377.944,372.202,318.249,307.376,304.22,309.745,316.443,320.367,297.406,285.283,282.346,287.423,294.594,297.69,430.225,420.089,414.044,414.613,408.461,407.839,409.627,426.455,435.283,439.998,441.297,438.94,430.042,424.789,423.647,418.706,412.105,421.372,425.922,426.92,-15.18,4.50989,430.287,0.0246249,0.0878263,-0.175773
389.603,393.906,401.813,412.344,426.696,447.851,472.506,502.571,537.029,570.923,600.408,622.95,637.789,643.001,640.66,636.227,631.075,396.545,406.693,422.794,441.322,460.011,515.162,536.871,558.156,579.038,596.892,492.578,495.021,497.274,499.497,483.272,495.871,508.594,521.663,534.13,424.081,434.8,450.521,466.291,452.312,437.064,530.978,543.994,560.174,575.097,563.521,547.849,467.319,483.064,500.067,515.241,531.687,554.229,577.386,557.908,537.061,519.079,503.71,485.663,474.678,501.66,516.78,533.826,569.631,533.422,516.355,501.204,323.085,355.705,388.341,420.581,450.795,477.788,499.475,514.56,514.674,505.305,485.212,458.849,427.118,391.112,353.416,315.583,277.866,294.404,278.309,269.982,267.485,268.096,255.919,244.648,240.221,242.681,252.985,293.473,313.233,333.241,354.195,381.152,382.933,383.997,377.687,371.705,318.595,307.76,304.407,309.384,316.345,320.284,296.575,285.079,282.224,287.134,294.038,297.012,430.593,420.188,414.278,414.698,408.502,407.53,409.42,426.208,435.149,439.953,441.318,439.117,430.335,424.978,423.735,418.607,411.882,421.275,425.92,426.983,-15.7544,4.53916,433.106,0.0250379,0.093879,-0.177926
389.049,393.398,401.296,411.784,426.126,447.184,471.695,501.519,535.705,569.457,598.952,621.706,636.793,642.188,639.938,635.578,630.557,395.631,405.383,421.57,440.292,459.188,514.233,536.002,557.428,578.397,596.208,491.635,493.986,496.15,498.277,482.286,494.902,507.615,520.695,533.215,423.297,433.996,449.73,465.513,451.58,436.313,530.328,543.253,559.463,574.384,562.83,547.143,466.659,482.36,499.333,514.674,531.329,553.842,576.825,557.681,536.989,518.796,503.253,485.128,474.071,500.998,516.276,533.538,569.062,533.226,515.942,500.619,323.489,356.167,388.82,421.017,451.114,477.817,499.284,514.281,514.43,505.207,485.203,459.098,427.535,391.561,353.843,316.111,278.487,295.219,278.804,270.265,267.697,268.396,256.326,244.978,240.521,243.033,253.448,293.834,313.361,333.131,353.842,381.193,382.888,383.875,377.537,371.574,318.831,307.956,304.615,309.661,316.577,320.496,296.833,285.293,282.43,287.355,294.244,297.243,430.766,420.224,414.254,414.61,408.31,407.289,409.229,425.874,434.972,439.933,441.386,439.263,430.476,424.968,423.671,418.428,411.694,421.128,425.913,427.022,-16.1953,4.60231,433.982,0.019748,0.0933116,-0.178289
